0	20150524	1	89	233	16	93	151	55	2016-03-04 11:09:26.072931
0	20150525	6	51	37	6	106	245	31	2016-03-04 11:09:26.072948
0	20150526	1	81	247	14	65	77	39	2016-03-04 11:09:26.072966
0	20150527	2	69	197	34	92	273	41	2016-03-04 11:09:26.072984
0	20150528	5	50	211	36	91	212	73	2016-03-04 11:09:26.073002
0	20150529	7	90	241	27	83	219	72	2016-03-04 11:09:26.073020
0	20150530	2	31	215	21	116	257	38	2016-03-04 11:09:26.073038
0	20150531	5	12	68	11	47	244	35	2016-03-04 11:09:26.073056
0	20150601	2	66	58	29	47	80	30	2016-03-04 11:09:26.073074
0	20150602	4	93	126	30	82	69	42	2016-03-04 11:09:26.073094
0	20150603	6	81	219	11	99	134	41	2016-03-04 11:09:26.073112
0	20150604	3	89	161	38	100	243	16	2016-03-04 11:09:26.073130
0	20150605	2	56	166	26	108	173	50	2016-03-04 11:09:26.073148
0	20150606	9	54	213	13	77	206	59	2016-03-04 11:09:26.073166
0	20150607	5	60	240	46	73	247	31	2016-03-04 11:09:26.073184
0	20150608	3	17	188	39	74	257	67	2016-03-04 11:09:26.073202
0	20150609	1	40	248	32	36	208	70	2016-03-04 11:09:26.073220
0	20150610	4	35	93	29	58	261	37	2016-03-04 11:09:26.073238
0	20150611	9	36	108	27	68	119	37	2016-03-04 11:09:26.073256
0	20150612	6	25	164	37	76	124	40	2016-03-04 11:09:26.073274
0	20150613	6	49	80	27	30	192	42	2016-03-04 11:09:26.073292
0	20150614	8	27	9	26	68	103	43	2016-03-04 11:09:26.073310
0	20150615	1	41	76	24	64	34	47	2016-03-04 11:09:26.073328
0	20150616	5	74	176	6	77	83	49	2016-03-04 11:09:26.073346
0	20150617	7	28	174	28	112	196	26	2016-03-04 11:09:26.073363
0	20150618	4	83	204	32	43	196	65	2016-03-04 11:09:26.073381
0	20150619	7	71	148	14	104	219	40	2016-03-04 11:09:26.073400
0	20150620	10	44	116	15	88	171	31	2016-03-04 11:09:26.073418
0	20150621	2	34	99	45	53	155	23	2016-03-04 11:09:26.073436
0	20150622	8	10	180	18	53	107	83	2016-03-04 11:09:26.073454
0	20150623	11	93	103	45	30	196	47	2016-03-04 11:09:26.073472
0	20150624	6	38	44	44	120	140	84	2016-03-04 11:09:26.073490
0	20150625	6	25	46	14	70	72	73	2016-03-04 11:09:26.073509
0	20150626	7	90	34	26	59	71	48	2016-03-04 11:09:26.073526
0	20150627	1	9	24	12	100	71	34	2016-03-04 11:09:26.073544
0	20150628	5	56	10	10	32	46	22	2016-03-04 11:09:26.073562
0	20150629	3	92	211	34	67	17	32	2016-03-04 11:09:26.073584
0	20150630	2	71	57	33	122	244	69	2016-03-04 11:09:26.073602
0	20150701	5	70	44	9	104	72	46	2016-03-04 11:09:26.073621
0	20150702	4	91	226	33	87	58	41	2016-03-04 11:09:26.073639
0	20150703	6	99	145	14	111	256	60	2016-03-04 11:09:26.073657
0	20150704	10	2	122	24	104	175	31	2016-03-04 11:09:26.073675
0	20150705	7	19	84	37	20	143	52	2016-03-04 11:09:26.073693
0	20150706	11	16	187	14	36	123	48	2016-03-04 11:09:26.073711
0	20150707	5	82	143	29	24	212	51	2016-03-04 11:09:26.073729
0	20150708	4	80	243	42	103	176	43	2016-03-04 11:09:26.073747
0	20150709	7	72	237	42	91	282	78	2016-03-04 11:09:26.073765
0	20150710	1	16	52	12	111	276	68	2016-03-04 11:09:26.073795
0	20150711	8	26	76	35	38	62	52	2016-03-04 11:09:26.073814
0	20150712	6	76	46	39	48	88	47	2016-03-04 11:09:26.073844
0	20150713	2	27	5	44	88	53	56	2016-03-04 11:09:26.073862
0	20150714	7	95	83	7	58	14	62	2016-03-04 11:09:26.073880
0	20150715	5	31	116	14	133	122	37	2016-03-04 11:09:26.073898
0	20150716	2	99	162	13	54	147	46	2016-03-04 11:09:26.073917
0	20150717	2	50	210	20	124	175	30	2016-03-04 11:09:26.073935
0	20150718	1	16	206	39	65	248	31	2016-03-04 11:09:26.073953
0	20150719	7	95	72	7	33	212	71	2016-03-04 11:09:26.073971
0	20150720	6	29	35	45	115	108	44	2016-03-04 11:09:26.073990
0	20150721	1	25	221	16	62	55	69	2016-03-04 11:09:26.074008
0	20150722	8	29	9	11	65	226	29	2016-03-04 11:09:26.074026
0	20150723	5	37	113	22	45	39	20	2016-03-04 11:09:26.074050
0	20150724	11	47	145	10	70	147	45	2016-03-04 11:09:26.074070
0	20150725	4	88	180	20	69	169	30	2016-03-04 11:09:26.074088
0	20150726	1	38	20	28	109	214	41	2016-03-04 11:09:26.074107
0	20150727	11	23	101	39	51	40	53	2016-03-04 11:09:26.074125
0	20150728	1	93	198	39	32	110	57	2016-03-04 11:09:26.074143
0	20150729	5	4	182	37	98	210	57	2016-03-04 11:09:26.074171
0	20150730	7	15	213	15	36	219	72	2016-03-04 11:09:26.074190
0	20150731	3	96	189	17	42	244	50	2016-03-04 11:09:26.074210
0	20150801	5	82	234	18	106	227	31	2016-03-04 11:09:26.074229
0	20150802	8	29	77	32	120	242	30	2016-03-04 11:09:26.074248
0	20150803	3	30	128	22	34	110	55	2016-03-04 11:09:26.074268
0	20150804	3	79	204	28	50	155	60	2016-03-04 11:09:26.074287
0	20150805	5	81	71	16	109	215	37	2016-03-04 11:09:26.074316
0	20150806	5	63	250	25	114	105	32	2016-03-04 11:09:26.074334
0	20150807	11	40	93	17	83	266	52	2016-03-04 11:09:26.074352
0	20150808	2	69	25	40	62	127	53	2016-03-04 11:09:26.074369
0	20150809	6	25	41	25	89	46	62	2016-03-04 11:09:26.074387
0	20150810	4	19	153	41	36	81	48	2016-03-04 11:09:26.074405
0	20150811	8	55	109	27	42	179	68	2016-03-04 11:09:26.074424
0	20150812	7	25	240	38	70	121	49	2016-03-04 11:09:26.074442
0	20150813	3	90	159	30	64	274	51	2016-03-04 11:09:26.074460
0	20150814	11	42	204	10	121	176	70	2016-03-04 11:09:26.074477
0	20150815	11	8	26	21	82	230	38	2016-03-04 11:09:26.074496
0	20150816	1	14	157	18	17	64	54	2016-03-04 11:09:26.074514
0	20150817	6	84	222	11	24	188	32	2016-03-04 11:09:26.074532
0	20150818	11	91	156	27	101	240	39	2016-03-04 11:09:26.074550
0	20150819	7	16	204	24	97	163	67	2016-03-04 11:09:26.074570
0	20150820	9	30	154	29	36	244	46	2016-03-04 11:09:26.074589
0	20150821	5	18	239	14	35	172	64	2016-03-04 11:09:26.074607
0	20150822	4	47	210	37	55	255	22	2016-03-04 11:09:26.074626
0	20150823	11	1	125	12	59	227	45	2016-03-04 11:09:26.074644
0	20150824	7	14	5	43	37	155	32	2016-03-04 11:09:26.074662
0	20150825	1	12	126	41	25	43	57	2016-03-04 11:09:26.074680
0	20150826	3	38	55	33	35	163	71	2016-03-04 11:09:26.074698
0	20150827	10	95	220	31	61	91	58	2016-03-04 11:09:26.074716
0	20150828	11	31	188	29	129	250	62	2016-03-04 11:09:26.074734
0	20150829	6	92	236	26	39	201	43	2016-03-04 11:09:26.074752
0	20150830	7	74	162	25	131	265	61	2016-03-04 11:09:26.074771
0	20150831	8	43	202	36	99	173	40	2016-03-04 11:09:26.074789
0	20150901	11	71	238	38	61	231	61	2016-03-04 11:09:26.074807
0	20150902	10	39	195	31	110	244	72	2016-03-04 11:09:26.074825
0	20150903	11	19	166	22	69	220	41	2016-03-04 11:09:26.074843
0	20150904	10	84	221	25	44	177	51	2016-03-04 11:09:26.074861
0	20150905	8	93	43	38	115	240	36	2016-03-04 11:09:26.074879
0	20150906	4	94	80	25	130	77	43	2016-03-04 11:09:26.074897
0	20150907	8	29	225	30	107	98	60	2016-03-04 11:09:26.074915
0	20150908	2	75	203	32	59	244	36	2016-03-04 11:09:26.074933
0	20150909	4	99	141	36	82	221	72	2016-03-04 11:09:26.074951
0	20150910	6	72	40	17	105	163	43	2016-03-04 11:09:26.074981
0	20150911	7	64	65	28	109	50	43	2016-03-04 11:09:26.075000
0	20150912	9	3	194	47	93	86	45	2016-03-04 11:09:26.075029
0	20150913	8	86	195	39	43	224	69	2016-03-04 11:09:26.075048
0	20150914	3	18	88	19	123	231	56	2016-03-04 11:09:26.075066
0	20150915	10	80	178	35	30	114	59	2016-03-04 11:09:26.075084
0	20150916	7	47	127	45	106	211	74	2016-03-04 11:09:26.075102
0	20150917	10	85	140	43	61	158	85	2016-03-04 11:09:26.075120
0	20150918	6	84	77	27	114	175	64	2016-03-04 11:09:26.075138
0	20150919	6	87	73	43	117	105	46	2016-03-04 11:09:26.075156
0	20150920	10	51	42	46	105	82	61	2016-03-04 11:09:26.075174
0	20150921	8	35	185	16	84	69	71	2016-03-04 11:09:26.075192
0	20150922	9	53	158	46	51	216	21	2016-03-04 11:09:26.075210
0	20150923	2	26	195	19	92	168	60	2016-03-04 11:09:26.075228
0	20150924	6	99	32	8	63	235	59	2016-03-04 11:09:26.075246
0	20150925	9	74	1	27	138	67	43	2016-03-04 11:09:26.075264
0	20150926	4	92	217	25	88	37	45	2016-03-04 11:09:26.075282
0	20150927	6	48	244	14	132	232	33	2016-03-04 11:09:26.075300
0	20150928	9	52	101	21	54	266	44	2016-03-04 11:09:26.075318
0	20150929	6	90	23	47	88	125	31	2016-03-04 11:09:26.075342
0	20150930	4	0	68	35	97	55	67	2016-03-04 11:09:26.075362
0	20151001	1	47	53	40	17	82	68	2016-03-04 11:09:26.075380
0	20151002	11	74	171	7	74	84	51	2016-03-04 11:09:26.075398
0	20151003	10	74	162	35	106	190	22	2016-03-04 11:09:26.075417
0	20151004	11	74	57	42	95	189	54	2016-03-04 11:09:26.075435
0	20151005	6	17	218	29	102	90	79	2016-03-04 11:09:26.075453
0	20151006	9	55	182	31	23	238	35	2016-03-04 11:09:26.075471
0	20151007	9	20	233	47	66	222	60	2016-03-04 11:09:26.075488
0	20151008	11	33	107	49	52	243	86	2016-03-04 11:09:26.075507
0	20151009	1	92	110	50	73	120	84	2016-03-04 11:09:26.075525
0	20151010	3	5	215	33	116	125	55	2016-03-04 11:09:26.075553
0	20151011	9	13	242	39	32	239	48	2016-03-04 11:09:26.075577
0	20151012	9	1	11	19	19	275	68	2016-03-04 11:09:26.075597
0	20151013	3	6	183	44	21	21	49	2016-03-04 11:09:26.075617
0	20151014	10	39	114	30	13	223	68	2016-03-04 11:09:26.075638
0	20151015	8	91	186	27	58	144	61	2016-03-04 11:09:26.075657
0	20151016	4	72	103	15	122	208	42	2016-03-04 11:09:26.075677
0	20151017	1	25	57	12	79	112	26	2016-03-04 11:09:26.075696
0	20151018	6	17	98	24	36	65	39	2016-03-04 11:09:26.075716
0	20151019	5	44	124	29	30	122	39	2016-03-04 11:09:26.075736
0	20151020	11	37	66	11	53	147	62	2016-03-04 11:09:26.075764
0	20151021	3	35	150	34	47	96	19	2016-03-04 11:09:26.075782
0	20151022	6	3	112	39	62	165	73	2016-03-04 11:09:26.075800
0	20151023	11	89	96	17	12	140	73	2016-03-04 11:09:26.075818
0	20151024	2	56	28	40	99	134	52	2016-03-04 11:09:26.075836
0	20151025	1	73	125	24	68	49	72	2016-03-04 11:09:26.075854
0	20151026	1	33	129	41	104	158	53	2016-03-04 11:09:26.075872
0	20151027	2	27	99	23	38	148	72	2016-03-04 11:09:26.075890
0	20151028	5	77	164	33	59	134	32	2016-03-04 11:09:26.075908
0	20151029	2	72	39	23	97	173	61	2016-03-04 11:09:26.075926
0	20151030	2	30	185	25	95	79	28	2016-03-04 11:09:26.075944
0	20151031	5	67	203	34	37	216	42	2016-03-04 11:09:26.075962
0	20151101	1	91	14	15	81	240	40	2016-03-04 11:09:26.075980
0	20151102	1	17	22	24	124	48	28	2016-03-04 11:09:26.075997
0	20151103	5	42	104	11	47	57	48	2016-03-04 11:09:26.076015
0	20151104	10	69	189	32	56	110	34	2016-03-04 11:09:26.076033
0	20151105	8	40	64	24	82	229	69	2016-03-04 11:09:26.076051
0	20151106	6	80	148	35	56	81	43	2016-03-04 11:09:26.076069
0	20151107	3	99	75	38	91	156	47	2016-03-04 11:09:26.076088
0	20151108	3	38	66	15	114	89	62	2016-03-04 11:09:26.076106
0	20151109	11	98	137	28	62	104	46	2016-03-04 11:09:26.076123
0	20151110	3	21	165	19	135	151	58	2016-03-04 11:09:26.076141
0	20151111	5	24	29	17	56	187	55	2016-03-04 11:09:26.076159
0	20151112	9	22	200	45	62	60	46	2016-03-04 11:09:26.076177
0	20151113	8	5	91	26	33	222	60	2016-03-04 11:09:26.076195
0	20151114	3	93	134	34	38	120	40	2016-03-04 11:09:26.076213
0	20151115	6	24	133	35	130	169	49	2016-03-04 11:09:26.076231
0	20151116	2	13	243	12	58	139	64	2016-03-04 11:09:26.076248
0	20151117	4	39	11	18	18	278	17	2016-03-04 11:09:26.076267
0	20151118	5	20	83	16	72	20	45	2016-03-04 11:09:26.076284
0	20151119	3	7	20	21	28	97	35	2016-03-04 11:09:26.076302
0	20151120	6	43	220	30	34	41	27	2016-03-04 11:09:26.076320
0	20151121	3	75	220	27	73	238	56	2016-03-04 11:09:26.076338
0	20151122	5	98	57	13	108	257	47	2016-03-04 11:09:26.076356
0	20151123	10	63	204	37	117	79	39	2016-03-04 11:09:26.076374
0	20151124	1	13	175	38	82	214	67	2016-03-04 11:09:26.076392
0	20151125	4	56	50	13	48	199	70	2016-03-04 11:09:26.076410
0	20151126	8	3	12	41	63	79	26	2016-03-04 11:09:26.076428
0	20151127	6	36	46	13	22	50	65	2016-03-04 11:09:26.076447
0	20151128	1	85	14	11	47	60	52	2016-03-04 11:09:26.076465
0	20151129	10	81	247	29	125	31	17	2016-03-04 11:09:26.076483
0	20151130	1	55	13	26	120	258	61	2016-03-04 11:09:26.076501
0	20151201	6	64	196	36	82	23	44	2016-03-04 11:09:26.076519
0	20151202	5	45	220	37	86	207	44	2016-03-04 11:09:26.076537
0	20151203	4	47	216	44	73	235	60	2016-03-04 11:09:26.076555
0	20151204	2	34	173	39	87	232	69	2016-03-04 11:09:26.076575
0	20151205	4	3	2	14	60	188	54	2016-03-04 11:09:26.076603
0	20151206	6	86	3	35	29	37	20	2016-03-04 11:09:26.076623
0	20151207	3	75	222	31	100	20	55	2016-03-04 11:09:26.076641
0	20151208	2	31	90	36	113	247	40	2016-03-04 11:09:26.076659
0	20151209	5	80	129	12	37	107	73	2016-03-04 11:09:26.076677
0	20151210	2	27	23	29	103	164	37	2016-03-04 11:09:26.076695
0	20151211	10	0	194	29	55	48	41	2016-03-04 11:09:26.076713
0	20151212	1	88	179	17	16	222	45	2016-03-04 11:09:26.076731
0	20151213	9	49	228	32	94	192	30	2016-03-04 11:09:26.076749
0	20151214	3	15	34	38	76	235	53	2016-03-04 11:09:26.076767
0	20151215	3	40	40	15	46	39	52	2016-03-04 11:09:26.076785
0	20151216	6	38	98	28	54	46	54	2016-03-04 11:09:26.076803
0	20151217	5	34	91	13	43	119	43	2016-03-04 11:09:26.076821
0	20151218	4	36	73	39	51	128	32	2016-03-04 11:09:26.076839
0	20151219	4	64	242	12	71	102	58	2016-03-04 11:09:26.076856
0	20151220	6	33	150	28	94	249	22	2016-03-04 11:09:26.076874
0	20151221	8	18	83	25	45	188	36	2016-03-04 11:09:26.076892
0	20151222	5	15	175	23	38	121	53	2016-03-04 11:09:26.076910
0	20151223	6	81	73	38	29	204	59	2016-03-04 11:09:26.076928
0	20151224	5	53	110	26	95	99	73	2016-03-04 11:09:26.076946
0	20151225	7	98	118	17	84	124	63	2016-03-04 11:09:26.076964
0	20151226	9	43	64	44	124	138	49	2016-03-04 11:09:26.076982
0	20151227	8	97	132	21	62	69	83	2016-03-04 11:09:26.077000
0	20151228	3	57	10	44	112	157	48	2016-03-04 11:09:26.077018
0	20151229	2	53	196	38	83	27	76	2016-03-04 11:09:26.077036
0	20151230	9	20	104	36	69	236	45	2016-03-04 11:09:26.077054
0	20151231	8	49	143	32	39	140	51	2016-03-04 11:09:26.077072
0	20160101	4	66	78	33	74	174	62	2016-03-04 11:09:26.077090
0	20160102	8	95	208	37	105	99	64	2016-03-04 11:09:26.077108
0	20160103	2	72	133	35	107	232	54	2016-03-04 11:09:26.077126
0	20160104	8	11	119	17	108	161	63	2016-03-04 11:09:26.077144
0	20160105	10	55	175	13	27	127	41	2016-03-04 11:09:26.077162
0	20160106	1	39	181	31	66	206	41	2016-03-04 11:09:26.077180
0	20160107	5	87	160	12	67	216	60	2016-03-04 11:09:26.077198
0	20160108	8	74	38	18	96	180	39	2016-03-04 11:09:26.077216
0	20160109	2	45	164	24	92	60	24	2016-03-04 11:09:26.077234
0	20160110	1	31	217	19	59	179	41	2016-03-04 11:09:26.077252
0	20160111	11	1	140	37	62	244	59	2016-03-04 11:09:26.077271
0	20160112	6	39	125	22	17	163	49	2016-03-04 11:09:26.077289
0	20160113	7	97	138	32	68	165	35	2016-03-04 11:09:26.077306
0	20160114	5	38	147	29	136	145	52	2016-03-04 11:09:26.077324
0	20160115	7	58	80	25	50	166	43	2016-03-04 11:09:26.077342
0	20160116	7	65	57	45	63	110	41	2016-03-04 11:09:26.077360
0	20160117	10	66	72	20	72	76	82	2016-03-04 11:09:26.077378
0	20160118	8	79	148	43	90	88	57	2016-03-04 11:09:26.077396
0	20160119	6	82	5	22	98	173	74	2016-03-04 11:09:26.077413
0	20160120	4	3	40	18	108	29	46	2016-03-04 11:09:26.077431
0	20160121	9	47	67	38	11	69	55	2016-03-04 11:09:26.077449
0	20160122	7	12	7	24	64	83	45	2016-03-04 11:09:26.077467
0	20160123	2	22	230	35	29	40	34	2016-03-04 11:09:26.077497
