0	20150917	6089	5695	5617	5830	2016-03-04 11:09:25.873993
0	20150918	6108	5718	5641	5857	2016-03-04 11:09:25.874007
0	20150919	6133	5729	5679	5874	2016-03-04 11:09:25.874021
0	20150920	6139	5754	5706	5883	2016-03-04 11:09:25.874035
0	20150921	6144	5759	5714	5923	2016-03-04 11:09:25.874049
0	20150922	6172	5788	5720	5960	2016-03-04 11:09:25.874063
0	20150923	6211	5796	5728	5980	2016-03-04 11:09:25.874077
0	20150924	6234	5818	5760	5993	2016-03-04 11:09:25.874091
0	20150925	6252	5835	5798	6011	2016-03-04 11:09:25.874105
0	20150926	6276	5860	5822	6020	2016-03-04 11:09:25.874118
0	20150927	6315	5867	5833	6037	2016-03-04 11:09:25.874132
0	20150928	6348	5876	5851	6060	2016-03-04 11:09:25.874146
0	20150929	6384	5914	5890	6087	2016-03-04 11:09:25.874160
0	20150930	6400	5933	5905	6100	2016-03-04 11:09:25.874174
0	20151001	6421	5952	5920	6115	2016-03-04 11:09:25.874188
0	20151002	6448	5992	5953	6124	2016-03-04 11:09:25.874202
0	20151003	6472	6009	5960	6137	2016-03-04 11:09:25.874216
0	20151004	6484	6024	5977	6164	2016-03-04 11:09:25.874230
0	20151005	6489	6061	6016	6192	2016-03-04 11:09:25.874244
0	20151006	6513	6077	6041	6204	2016-03-04 11:09:25.874258
0	20151007	6530	6115	6058	6212	2016-03-04 11:09:25.874272
0	20151008	6559	6129	6071	6227	2016-03-04 11:09:25.874286
0	20151009	6592	6137	6098	6260	2016-03-04 11:09:25.874300
0	20151010	6627	6145	6120	6265	2016-03-04 11:09:25.874320
0	20151011	6667	6161	6136	6272	2016-03-04 11:09:25.874335
0	20151012	6695	6177	6151	6303	2016-03-04 11:09:25.874349
0	20151013	6715	6215	6182	6340	2016-03-04 11:09:25.874364
0	20151014	6751	6240	6189	6346	2016-03-04 11:09:25.874378
0	20151015	6761	6272	6208	6352	2016-03-04 11:09:25.874392
0	20151016	6798	6310	6228	6375	2016-03-04 11:09:25.874406
0	20151017	6828	6334	6249	6383	2016-03-04 11:09:25.874420
0	20151018	6850	6364	6275	6394	2016-03-04 11:09:25.874435
0	20151019	6889	6388	6283	6400	2016-03-04 11:09:25.874449
0	20151020	6910	6395	6304	6412	2016-03-04 11:09:25.874463
0	20151021	6944	6429	6320	6446	2016-03-04 11:09:25.874477
0	20151022	6950	6466	6343	6477	2016-03-04 11:09:25.874491
0	20151023	6984	6493	6350	6515	2016-03-04 11:09:25.874505
0	20151024	7009	6508	6365	6541	2016-03-04 11:09:25.874519
0	20151025	7036	6540	6376	6552	2016-03-04 11:09:25.874533
0	20151026	7076	6579	6396	6573	2016-03-04 11:09:25.874547
0	20151027	7115	6607	6436	6606	2016-03-04 11:09:25.874561
0	20151028	7125	6634	6462	6621	2016-03-04 11:09:25.874578
0	20151029	7147	6665	6488	6628	2016-03-04 11:09:25.874593
0	20151030	7169	6684	6507	6658	2016-03-04 11:09:25.874607
0	20151031	7182	6701	6532	6677	2016-03-04 11:09:25.874621
0	20151101	7211	6721	6567	6698	2016-03-04 11:09:25.874635
0	20151102	7224	6732	6591	6717	2016-03-04 11:09:25.874649
0	20151103	7230	6738	6628	6744	2016-03-04 11:09:25.874663
0	20151104	7252	6770	6663	6766	2016-03-04 11:09:25.874677
0	20151105	7270	6788	6699	6797	2016-03-04 11:09:25.874691
0	20151106	7286	6808	6736	6817	2016-03-04 11:09:25.874705
0	20151107	7315	6827	6758	6824	2016-03-04 11:09:25.874719
0	20151108	7330	6858	6776	6850	2016-03-04 11:09:25.874732
0	20151109	7340	6878	6795	6881	2016-03-04 11:09:25.874746
0	20151110	7374	6898	6813	6916	2016-03-04 11:09:25.874760
0	20151111	7402	6931	6829	6922	2016-03-04 11:09:25.874774
0	20151112	7426	6945	6843	6932	2016-03-04 11:09:25.874788
0	20151113	7439	6973	6864	6939	2016-03-04 11:09:25.874802
0	20151114	7457	6978	6874	6973	2016-03-04 11:09:25.874816
0	20151115	7493	7012	6881	6998	2016-03-04 11:09:25.874830
0	20151116	7515	7017	6892	7008	2016-03-04 11:09:25.874854
0	20151117	7529	7031	6925	7021	2016-03-04 11:09:25.874867
0	20151118	7561	7060	6939	7059	2016-03-04 11:09:25.874880
0	20151119	7572	7093	6965	7064	2016-03-04 11:09:25.874893
0	20151120	7592	7116	6997	7089	2016-03-04 11:09:25.874906
0	20151121	7621	7155	7031	7128	2016-03-04 11:09:25.874919
0	20151122	7636	7164	7063	7153	2016-03-04 11:09:25.874932
0	20151123	7672	7196	7069	7172	2016-03-04 11:09:25.874944
0	20151124	7693	7206	7090	7177	2016-03-04 11:09:25.874957
0	20151125	7732	7212	7096	7200	2016-03-04 11:09:25.874970
0	20151126	7747	7240	7122	7225	2016-03-04 11:09:25.874983
0	20151127	7756	7252	7133	7257	2016-03-04 11:09:25.874996
0	20151128	7789	7274	7166	7284	2016-03-04 11:09:25.875009
0	20151129	7820	7300	7206	7323	2016-03-04 11:09:25.875022
0	20151130	7838	7337	7242	7337	2016-03-04 11:09:25.875035
0	20151201	7850	7357	7280	7345	2016-03-04 11:09:25.875048
0	20151202	7886	7372	7297	7356	2016-03-04 11:09:25.875061
0	20151203	7912	7385	7324	7373	2016-03-04 11:09:25.875074
0	20151204	7923	7418	7364	7412	2016-03-04 11:09:25.875087
0	20151205	7934	7432	7387	7435	2016-03-04 11:09:25.875100
0	20151206	7947	7439	7415	7453	2016-03-04 11:09:25.875112
0	20151207	7952	7470	7446	7482	2016-03-04 11:09:25.875125
0	20151208	7973	7481	7485	7505	2016-03-04 11:09:25.875138
0	20151209	8009	7512	7497	7541	2016-03-04 11:09:25.875151
0	20151210	8033	7520	7511	7562	2016-03-04 11:09:25.875164
0	20151211	8045	7529	7528	7578	2016-03-04 11:09:25.875177
0	20151212	8084	7537	7544	7607	2016-03-04 11:09:25.875190
0	20151213	8112	7548	7550	7631	2016-03-04 11:09:25.875203
0	20151214	8127	7559	7570	7650	2016-03-04 11:09:25.875216
0	20151215	8132	7575	7580	7677	2016-03-04 11:09:25.875229
0	20151216	8157	7592	7616	7688	2016-03-04 11:09:25.875242
0	20151217	8192	7612	7647	7693	2016-03-04 11:09:25.875255
0	20151218	8205	7648	7659	7712	2016-03-04 11:09:25.875273
0	20151219	8220	7677	7677	7724	2016-03-04 11:09:25.875288
0	20151220	8250	7699	7695	7762	2016-03-04 11:09:25.875301
0	20151221	8276	7737	7702	7783	2016-03-04 11:09:25.875314
0	20151222	8290	7756	7713	7809	2016-03-04 11:09:25.875327
0	20151223	8324	7775	7742	7838	2016-03-04 11:09:25.875340
0	20151224	8358	7801	7768	7843	2016-03-04 11:09:25.875353
0	20151225	8374	7829	7801	7870	2016-03-04 11:09:25.875366
0	20151226	8399	7863	7818	7894	2016-03-04 11:09:25.875379
0	20151227	8425	7886	7837	7906	2016-03-04 11:09:25.875392
0	20151228	8455	7923	7877	7936	2016-03-04 11:09:25.875404
0	20151229	8478	7958	7906	7966	2016-03-04 11:09:25.875417
0	20151230	8492	7968	7918	7974	2016-03-04 11:09:25.875430
0	20151231	8531	7982	7944	7985	2016-03-04 11:09:25.875443
0	20160101	8556	7994	7973	8016	2016-03-04 11:09:25.875456
0	20160102	8571	8027	8012	8047	2016-03-04 11:09:25.875469
0	20160103	8596	8041	8025	8074	2016-03-04 11:09:25.875482
0	20160104	8602	8074	8054	8085	2016-03-04 11:09:25.875496
0	20160105	8625	8096	8064	8125	2016-03-04 11:09:25.875509
0	20160106	8650	8134	8085	8155	2016-03-04 11:09:25.875522
0	20160107	8690	8152	8115	8174	2016-03-04 11:09:25.875535
0	20160108	8703	8165	8152	8211	2016-03-04 11:09:25.875548
0	20160109	8741	8176	8192	8248	2016-03-04 11:09:25.875560
0	20160110	8759	8196	8231	8268	2016-03-04 11:09:25.875588
0	20160111	8785	8209	8256	8280	2016-03-04 11:09:25.875603
0	20160112	8795	8215	8286	8306	2016-03-04 11:09:25.875627
0	20160113	8823	8245	8299	8323	2016-03-04 11:09:25.875640
0	20160114	8852	8282	8332	8362	2016-03-04 11:09:25.875653
0	20160115	8874	8310	8363	8396	2016-03-04 11:09:25.875666
0	20160116	8904	8332	8381	8404	2016-03-04 11:09:25.875679
0	20160117	8931	8344	8402	8426	2016-03-04 11:09:25.875692
0	20160118	8948	8364	8420	8445	2016-03-04 11:09:25.875705
0	20160119	8965	8395	8429	8459	2016-03-04 11:09:25.875718
0	20160120	9002	8415	8464	8495	2016-03-04 11:09:25.875731
0	20160121	9016	8451	8472	8506	2016-03-04 11:09:25.875744
0	20160122	9053	8462	8477	8517	2016-03-04 11:09:25.875757
0	20160123	9084	8469	8501	8536	2016-03-04 11:09:25.875770
0	20160124	9099	8495	8508	8574	2016-03-04 11:09:25.875783
0	20160125	9131	8525	8528	8599	2016-03-04 11:09:25.875796
0	20160126	9159	8549	8549	8638	2016-03-04 11:09:25.875809
0	20160127	9169	8581	8559	8666	2016-03-04 11:09:25.875822
0	20160128	9177	8621	8576	8674	2016-03-04 11:09:25.875835
0	20160129	9206	8645	8612	8679	2016-03-04 11:09:25.875848
0	20160130	9246	8670	8625	8711	2016-03-04 11:09:25.875861
0	20160131	9274	8692	8662	8719	2016-03-04 11:09:25.875874
0	20160201	9302	8699	8691	8758	2016-03-04 11:09:25.875887
0	20160203	9371	8757	8725	8781	2016-03-04 11:09:25.875913
0	20160204	9384	8795	8759	8788	2016-03-04 11:09:25.875926
0	20160205	9414	8828	8784	8824	2016-03-04 11:09:25.875938
0	20160206	9426	8852	8807	8838	2016-03-04 11:09:25.875951
0	20160208	9495	8904	8839	8895	2016-03-04 11:09:25.875977
0	20160209	9517	8932	8877	8913	2016-03-04 11:09:25.875990
0	20160210	9550	8947	8913	8945	2016-03-04 11:09:25.876003
0	20160211	9564	8979	8923	8958	2016-03-04 11:09:25.876016
0	20160212	9593	9019	8959	8969	2016-03-04 11:09:25.876029
0	20160213	9624	9052	8964	8980	2016-03-04 11:09:25.876042
0	20160214	9641	9086	8972	8988	2016-03-04 11:09:25.876055
0	20160215	9656	9108	8984	8993	2016-03-04 11:09:25.876068
0	20160216	9679	9113	9001	9008	2016-03-04 11:09:25.876081
0	20160217	9719	9135	9025	9032	2016-03-04 11:09:25.876094
0	20160218	9738	9163	9043	9039	2016-03-04 11:09:25.876107
0	20160219	9760	9173	9071	9055	2016-03-04 11:09:25.876120
0	20160220	9765	9193	9083	9095	2016-03-04 11:09:25.876133
0	20160221	9792	9209	9115	9106	2016-03-04 11:09:25.876146
0	20160222	9806	9240	9145	9130	2016-03-04 11:09:25.876159
0	20160223	9830	9279	9184	9136	2016-03-04 11:09:25.876171
