244	domain 2 - 44
245	domain 2 - 45
246	domain 2 - 46
247	domain 2 - 47
248	domain 2 - 48
249	domain 2 - 49
250	domain 2 - 50
251	domain 2 - 51
252	domain 2 - 52
253	domain 2 - 53
254	domain 2 - 54
255	domain 2 - 55
256	domain 2 - 56
257	domain 2 - 57
258	domain 2 - 58
259	domain 2 - 59
260	domain 2 - 60
261	domain 2 - 61
262	domain 2 - 62
263	domain 2 - 63
264	domain 2 - 64
265	domain 2 - 65
266	domain 2 - 66
267	domain 2 - 67
268	domain 2 - 68
269	domain 2 - 69
270	domain 2 - 70
271	domain 2 - 71
272	domain 2 - 72
273	domain 2 - 73
274	domain 2 - 74
275	domain 2 - 75
276	domain 2 - 76
277	domain 2 - 77
278	domain 2 - 78
279	domain 2 - 79
280	domain 2 - 80
281	domain 2 - 81
282	domain 2 - 82
283	domain 2 - 83
284	domain 2 - 84
285	domain 2 - 85
286	domain 2 - 86
287	domain 2 - 87
288	domain 2 - 88
289	domain 2 - 89
290	domain 2 - 90
291	domain 2 - 91
292	domain 2 - 92
293	domain 2 - 93
294	domain 2 - 94
295	domain 2 - 95
296	domain 2 - 96
297	domain 2 - 97
298	domain 2 - 98
299	domain 2 - 99
300	domain 3 - 0
301	domain 3 - 1
302	domain 3 - 2
303	domain 3 - 3
304	domain 3 - 4
305	domain 3 - 5
306	domain 3 - 6
307	domain 3 - 7
308	domain 3 - 8
309	domain 3 - 9
310	domain 3 - 10
311	domain 3 - 11
312	domain 3 - 12
313	domain 3 - 13
314	domain 3 - 14
315	domain 3 - 15
316	domain 3 - 16
317	domain 3 - 17
318	domain 3 - 18
319	domain 3 - 19
320	domain 3 - 20
321	domain 3 - 21
322	domain 3 - 22
323	domain 3 - 23
324	domain 3 - 24
325	domain 3 - 25
326	domain 3 - 26
327	domain 3 - 27
328	domain 3 - 28
329	domain 3 - 29
330	domain 3 - 30
331	domain 3 - 31
332	domain 3 - 32
333	domain 3 - 33
334	domain 3 - 34
335	domain 3 - 35
336	domain 3 - 36
337	domain 3 - 37
338	domain 3 - 38
339	domain 3 - 39
340	domain 3 - 40
341	domain 3 - 41
342	domain 3 - 42
343	domain 3 - 43
344	domain 3 - 44
345	domain 3 - 45
346	domain 3 - 46
347	domain 3 - 47
348	domain 3 - 48
349	domain 3 - 49
350	domain 3 - 50
351	domain 3 - 51
352	domain 3 - 52
353	domain 3 - 53
354	domain 3 - 54
355	domain 3 - 55
356	domain 3 - 56
357	domain 3 - 57
358	domain 3 - 58
359	domain 3 - 59
360	domain 3 - 60
361	domain 3 - 61
362	domain 3 - 62
363	domain 3 - 63
364	domain 3 - 64
365	domain 3 - 65
366	domain 3 - 66
367	domain 3 - 67
368	domain 3 - 68
369	domain 3 - 69
370	domain 3 - 70
371	domain 3 - 71
372	domain 3 - 72
373	domain 3 - 73
374	domain 3 - 74
375	domain 3 - 75
376	domain 3 - 76
377	domain 3 - 77
378	domain 3 - 78
379	domain 3 - 79
380	domain 3 - 80
381	domain 3 - 81
382	domain 3 - 82
383	domain 3 - 83
384	domain 3 - 84
385	domain 3 - 85
386	domain 3 - 86
387	domain 3 - 87
388	domain 3 - 88
389	domain 3 - 89
390	domain 3 - 90
391	domain 3 - 91
392	domain 3 - 92
393	domain 3 - 93
394	domain 3 - 94
395	domain 3 - 95
396	domain 3 - 96
397	domain 3 - 97
398	domain 3 - 98
399	domain 3 - 99
400	domain 4 - 0
401	domain 4 - 1
402	domain 4 - 2
403	domain 4 - 3
404	domain 4 - 4
405	domain 4 - 5
406	domain 4 - 6
407	domain 4 - 7
408	domain 4 - 8
409	domain 4 - 9
410	domain 4 - 10
411	domain 4 - 11
412	domain 4 - 12
413	domain 4 - 13
414	domain 4 - 14
415	domain 4 - 15
416	domain 4 - 16
417	domain 4 - 17
418	domain 4 - 18
419	domain 4 - 19
420	domain 4 - 20
421	domain 4 - 21
422	domain 4 - 22
423	domain 4 - 23
424	domain 4 - 24
425	domain 4 - 25
426	domain 4 - 26
427	domain 4 - 27
428	domain 4 - 28
429	domain 4 - 29
430	domain 4 - 30
431	domain 4 - 31
432	domain 4 - 32
433	domain 4 - 33
434	domain 4 - 34
435	domain 4 - 35
436	domain 4 - 36
437	domain 4 - 37
438	domain 4 - 38
439	domain 4 - 39
440	domain 4 - 40
441	domain 4 - 41
442	domain 4 - 42
443	domain 4 - 43
444	domain 4 - 44
445	domain 4 - 45
446	domain 4 - 46
447	domain 4 - 47
448	domain 4 - 48
449	domain 4 - 49
450	domain 4 - 50
451	domain 4 - 51
452	domain 4 - 52
453	domain 4 - 53
454	domain 4 - 54
455	domain 4 - 55
456	domain 4 - 56
457	domain 4 - 57
458	domain 4 - 58
459	domain 4 - 59
460	domain 4 - 60
461	domain 4 - 61
462	domain 4 - 62
463	domain 4 - 63
464	domain 4 - 64
465	domain 4 - 65
466	domain 4 - 66
467	domain 4 - 67
468	domain 4 - 68
469	domain 4 - 69
470	domain 4 - 70
471	domain 4 - 71
472	domain 4 - 72
473	domain 4 - 73
474	domain 4 - 74
475	domain 4 - 75
476	domain 4 - 76
477	domain 4 - 77
478	domain 4 - 78
479	domain 4 - 79
480	domain 4 - 80
481	domain 4 - 81
482	domain 4 - 82
483	domain 4 - 83
484	domain 4 - 84
485	domain 4 - 85
486	domain 4 - 86
487	domain 4 - 87
488	domain 4 - 88
489	domain 4 - 89
490	domain 4 - 90
491	domain 4 - 91
492	domain 4 - 92
493	domain 4 - 93
494	domain 4 - 94
495	domain 4 - 95
496	domain 4 - 96
497	domain 4 - 97
498	domain 4 - 98
499	domain 4 - 99
500	domain 5 - 0
501	domain 5 - 1
502	domain 5 - 2
503	domain 5 - 3
504	domain 5 - 4
505	domain 5 - 5
506	domain 5 - 6
507	domain 5 - 7
508	domain 5 - 8
509	domain 5 - 9
510	domain 5 - 10
511	domain 5 - 11
512	domain 5 - 12
513	domain 5 - 13
514	domain 5 - 14
515	domain 5 - 15
516	domain 5 - 16
517	domain 5 - 17
518	domain 5 - 18
519	domain 5 - 19
520	domain 5 - 20
521	domain 5 - 21
522	domain 5 - 22
523	domain 5 - 23
524	domain 5 - 24
525	domain 5 - 25
526	domain 5 - 26
527	domain 5 - 27
528	domain 5 - 28
529	domain 5 - 29
530	domain 5 - 30
531	domain 5 - 31
532	domain 5 - 32
533	domain 5 - 33
534	domain 5 - 34
535	domain 5 - 35
536	domain 5 - 36
537	domain 5 - 37
538	domain 5 - 38
539	domain 5 - 39
540	domain 5 - 40
541	domain 5 - 41
542	domain 5 - 42
543	domain 5 - 43
544	domain 5 - 44
545	domain 5 - 45
546	domain 5 - 46
547	domain 5 - 47
548	domain 5 - 48
549	domain 5 - 49
550	domain 5 - 50
551	domain 5 - 51
552	domain 5 - 52
553	domain 5 - 53
554	domain 5 - 54
555	domain 5 - 55
556	domain 5 - 56
557	domain 5 - 57
558	domain 5 - 58
559	domain 5 - 59
560	domain 5 - 60
561	domain 5 - 61
562	domain 5 - 62
563	domain 5 - 63
564	domain 5 - 64
565	domain 5 - 65
566	domain 5 - 66
567	domain 5 - 67
568	domain 5 - 68
569	domain 5 - 69
570	domain 5 - 70
571	domain 5 - 71
572	domain 5 - 72
573	domain 5 - 73
574	domain 5 - 74
575	domain 5 - 75
576	domain 5 - 76
577	domain 5 - 77
578	domain 5 - 78
579	domain 5 - 79
580	domain 5 - 80
581	domain 5 - 81
582	domain 5 - 82
583	domain 5 - 83
584	domain 5 - 84
585	domain 5 - 85
586	domain 5 - 86
587	domain 5 - 87
588	domain 5 - 88
589	domain 5 - 89
590	domain 5 - 90
591	domain 5 - 91
592	domain 5 - 92
593	domain 5 - 93
594	domain 5 - 94
595	domain 5 - 95
596	domain 5 - 96
597	domain 5 - 97
598	domain 5 - 98
599	domain 5 - 99
600	domain 6 - 0
601	domain 6 - 1
602	domain 6 - 2
603	domain 6 - 3
604	domain 6 - 4
605	domain 6 - 5
606	domain 6 - 6
607	domain 6 - 7
608	domain 6 - 8
609	domain 6 - 9
610	domain 6 - 10
611	domain 6 - 11
612	domain 6 - 12
613	domain 6 - 13
614	domain 6 - 14
615	domain 6 - 15
616	domain 6 - 16
617	domain 6 - 17
618	domain 6 - 18
619	domain 6 - 19
620	domain 6 - 20
621	domain 6 - 21
622	domain 6 - 22
623	domain 6 - 23
624	domain 6 - 24
625	domain 6 - 25
626	domain 6 - 26
627	domain 6 - 27
628	domain 6 - 28
629	domain 6 - 29
630	domain 6 - 30
631	domain 6 - 31
632	domain 6 - 32
633	domain 6 - 33
634	domain 6 - 34
635	domain 6 - 35
636	domain 6 - 36
637	domain 6 - 37
638	domain 6 - 38
639	domain 6 - 39
640	domain 6 - 40
641	domain 6 - 41
642	domain 6 - 42
643	domain 6 - 43
644	domain 6 - 44
645	domain 6 - 45
646	domain 6 - 46
647	domain 6 - 47
648	domain 6 - 48
649	domain 6 - 49
650	domain 6 - 50
651	domain 6 - 51
652	domain 6 - 52
653	domain 6 - 53
654	domain 6 - 54
655	domain 6 - 55
656	domain 6 - 56
657	domain 6 - 57
658	domain 6 - 58
659	domain 6 - 59
660	domain 6 - 60
661	domain 6 - 61
662	domain 6 - 62
663	domain 6 - 63
664	domain 6 - 64
665	domain 6 - 65
666	domain 6 - 66
667	domain 6 - 67
668	domain 6 - 68
669	domain 6 - 69
670	domain 6 - 70
671	domain 6 - 71
672	domain 6 - 72
673	domain 6 - 73
674	domain 6 - 74
675	domain 6 - 75
676	domain 6 - 76
677	domain 6 - 77
678	domain 6 - 78
679	domain 6 - 79
680	domain 6 - 80
681	domain 6 - 81
682	domain 6 - 82
683	domain 6 - 83
684	domain 6 - 84
685	domain 6 - 85
686	domain 6 - 86
687	domain 6 - 87
688	domain 6 - 88
689	domain 6 - 89
690	domain 6 - 90
691	domain 6 - 91
692	domain 6 - 92
693	domain 6 - 93
694	domain 6 - 94
695	domain 6 - 95
696	domain 6 - 96
697	domain 6 - 97
698	domain 6 - 98
699	domain 6 - 99
700	domain 7 - 0
701	domain 7 - 1
702	domain 7 - 2
703	domain 7 - 3
704	domain 7 - 4
705	domain 7 - 5
706	domain 7 - 6
707	domain 7 - 7
708	domain 7 - 8
709	domain 7 - 9
710	domain 7 - 10
711	domain 7 - 11
712	domain 7 - 12
713	domain 7 - 13
714	domain 7 - 14
715	domain 7 - 15
716	domain 7 - 16
717	domain 7 - 17
718	domain 7 - 18
719	domain 7 - 19
720	domain 7 - 20
721	domain 7 - 21
722	domain 7 - 22
723	domain 7 - 23
724	domain 7 - 24
725	domain 7 - 25
726	domain 7 - 26
727	domain 7 - 27
728	domain 7 - 28
729	domain 7 - 29
730	domain 7 - 30
731	domain 7 - 31
732	domain 7 - 32
733	domain 7 - 33
734	domain 7 - 34
735	domain 7 - 35
736	domain 7 - 36
737	domain 7 - 37
738	domain 7 - 38
739	domain 7 - 39
740	domain 7 - 40
741	domain 7 - 41
742	domain 7 - 42
743	domain 7 - 43
744	domain 7 - 44
745	domain 7 - 45
746	domain 7 - 46
747	domain 7 - 47
748	domain 7 - 48
749	domain 7 - 49
750	domain 7 - 50
751	domain 7 - 51
752	domain 7 - 52
753	domain 7 - 53
754	domain 7 - 54
755	domain 7 - 55
756	domain 7 - 56
757	domain 7 - 57
758	domain 7 - 58
759	domain 7 - 59
760	domain 7 - 60
761	domain 7 - 61
762	domain 7 - 62
763	domain 7 - 63
764	domain 7 - 64
765	domain 7 - 65
766	domain 7 - 66
767	domain 7 - 67
768	domain 7 - 68
769	domain 7 - 69
770	domain 7 - 70
771	domain 7 - 71
772	domain 7 - 72
773	domain 7 - 73
774	domain 7 - 74
775	domain 7 - 75
776	domain 7 - 76
777	domain 7 - 77
778	domain 7 - 78
779	domain 7 - 79
780	domain 7 - 80
781	domain 7 - 81
782	domain 7 - 82
783	domain 7 - 83
784	domain 7 - 84
785	domain 7 - 85
786	domain 7 - 86
787	domain 7 - 87
788	domain 7 - 88
789	domain 7 - 89
790	domain 7 - 90
791	domain 7 - 91
792	domain 7 - 92
793	domain 7 - 93
794	domain 7 - 94
795	domain 7 - 95
796	domain 7 - 96
797	domain 7 - 97
798	domain 7 - 98
799	domain 7 - 99
800	domain 8 - 0
801	domain 8 - 1
802	domain 8 - 2
803	domain 8 - 3
804	domain 8 - 4
805	domain 8 - 5
806	domain 8 - 6
807	domain 8 - 7
808	domain 8 - 8
809	domain 8 - 9
810	domain 8 - 10
811	domain 8 - 11
812	domain 8 - 12
813	domain 8 - 13
814	domain 8 - 14
815	domain 8 - 15
816	domain 8 - 16
817	domain 8 - 17
818	domain 8 - 18
819	domain 8 - 19
820	domain 8 - 20
821	domain 8 - 21
822	domain 8 - 22
823	domain 8 - 23
824	domain 8 - 24
825	domain 8 - 25
826	domain 8 - 26
827	domain 8 - 27
828	domain 8 - 28
829	domain 8 - 29
830	domain 8 - 30
831	domain 8 - 31
832	domain 8 - 32
833	domain 8 - 33
834	domain 8 - 34
835	domain 8 - 35
836	domain 8 - 36
837	domain 8 - 37
838	domain 8 - 38
839	domain 8 - 39
840	domain 8 - 40
841	domain 8 - 41
842	domain 8 - 42
843	domain 8 - 43
844	domain 8 - 44
845	domain 8 - 45
846	domain 8 - 46
847	domain 8 - 47
848	domain 8 - 48
849	domain 8 - 49
850	domain 8 - 50
851	domain 8 - 51
852	domain 8 - 52
853	domain 8 - 53
854	domain 8 - 54
855	domain 8 - 55
856	domain 8 - 56
857	domain 8 - 57
858	domain 8 - 58
859	domain 8 - 59
860	domain 8 - 60
861	domain 8 - 61
862	domain 8 - 62
863	domain 8 - 63
864	domain 8 - 64
865	domain 8 - 65
866	domain 8 - 66
867	domain 8 - 67
868	domain 8 - 68
869	domain 8 - 69
870	domain 8 - 70
871	domain 8 - 71
872	domain 8 - 72
873	domain 8 - 73
874	domain 8 - 74
875	domain 8 - 75
876	domain 8 - 76
877	domain 8 - 77
878	domain 8 - 78
879	domain 8 - 79
880	domain 8 - 80
881	domain 8 - 81
882	domain 8 - 82
883	domain 8 - 83
884	domain 8 - 84
885	domain 8 - 85
886	domain 8 - 86
887	domain 8 - 87
888	domain 8 - 88
889	domain 8 - 89
890	domain 8 - 90
891	domain 8 - 91
892	domain 8 - 92
893	domain 8 - 93
894	domain 8 - 94
895	domain 8 - 95
896	domain 8 - 96
897	domain 8 - 97
898	domain 8 - 98
899	domain 8 - 99
900	domain 9 - 0
901	domain 9 - 1
902	domain 9 - 2
903	domain 9 - 3
904	domain 9 - 4
905	domain 9 - 5
906	domain 9 - 6
907	domain 9 - 7
908	domain 9 - 8
909	domain 9 - 9
910	domain 9 - 10
911	domain 9 - 11
912	domain 9 - 12
913	domain 9 - 13
914	domain 9 - 14
915	domain 9 - 15
916	domain 9 - 16
917	domain 9 - 17
918	domain 9 - 18
919	domain 9 - 19
920	domain 9 - 20
921	domain 9 - 21
922	domain 9 - 22
923	domain 9 - 23
924	domain 9 - 24
925	domain 9 - 25
926	domain 9 - 26
927	domain 9 - 27
928	domain 9 - 28
929	domain 9 - 29
930	domain 9 - 30
931	domain 9 - 31
932	domain 9 - 32
933	domain 9 - 33
934	domain 9 - 34
935	domain 9 - 35
936	domain 9 - 36
937	domain 9 - 37
938	domain 9 - 38
939	domain 9 - 39
940	domain 9 - 40
941	domain 9 - 41
942	domain 9 - 42
943	domain 9 - 43
944	domain 9 - 44
945	domain 9 - 45
946	domain 9 - 46
947	domain 9 - 47
948	domain 9 - 48
949	domain 9 - 49
950	domain 9 - 50
951	domain 9 - 51
952	domain 9 - 52
953	domain 9 - 53
954	domain 9 - 54
955	domain 9 - 55
956	domain 9 - 56
957	domain 9 - 57
958	domain 9 - 58
959	domain 9 - 59
960	domain 9 - 60
961	domain 9 - 61
962	domain 9 - 62
963	domain 9 - 63
964	domain 9 - 64
965	domain 9 - 65
966	domain 9 - 66
967	domain 9 - 67
968	domain 9 - 68
969	domain 9 - 69
970	domain 9 - 70
971	domain 9 - 71
972	domain 9 - 72
973	domain 9 - 73
974	domain 9 - 74
975	domain 9 - 75
976	domain 9 - 76
977	domain 9 - 77
978	domain 9 - 78
979	domain 9 - 79
980	domain 9 - 80
981	domain 9 - 81
982	domain 9 - 82
983	domain 9 - 83
984	domain 9 - 84
985	domain 9 - 85
986	domain 9 - 86
987	domain 9 - 87
988	domain 9 - 88
989	domain 9 - 89
990	domain 9 - 90
991	domain 9 - 91
992	domain 9 - 92
993	domain 9 - 93
994	domain 9 - 94
995	domain 9 - 95
996	domain 9 - 96
997	domain 9 - 97
998	domain 9 - 98
999	domain 9 - 99
1000	domain 10 - 0
1001	domain 10 - 1
1002	domain 10 - 2
1003	domain 10 - 3
1004	domain 10 - 4
1005	domain 10 - 5
1006	domain 10 - 6
1007	domain 10 - 7
1008	domain 10 - 8
1009	domain 10 - 9
1010	domain 10 - 10
1011	domain 10 - 11
1012	domain 10 - 12
1013	domain 10 - 13
1014	domain 10 - 14
1015	domain 10 - 15
1016	domain 10 - 16
1017	domain 10 - 17
1018	domain 10 - 18
1019	domain 10 - 19
1020	domain 10 - 20
1021	domain 10 - 21
1022	domain 10 - 22
1023	domain 10 - 23
1024	domain 10 - 24
1025	domain 10 - 25
1026	domain 10 - 26
1027	domain 10 - 27
1028	domain 10 - 28
1029	domain 10 - 29
1030	domain 10 - 30
1031	domain 10 - 31
1032	domain 10 - 32
1033	domain 10 - 33
1034	domain 10 - 34
1035	domain 10 - 35
1036	domain 10 - 36
1037	domain 10 - 37
1038	domain 10 - 38
1039	domain 10 - 39
1040	domain 10 - 40
1041	domain 10 - 41
1042	domain 10 - 42
1043	domain 10 - 43
1044	domain 10 - 44
1045	domain 10 - 45
1046	domain 10 - 46
1047	domain 10 - 47
1048	domain 10 - 48
1049	domain 10 - 49
1050	domain 10 - 50
1051	domain 10 - 51
1052	domain 10 - 52
1053	domain 10 - 53
1054	domain 10 - 54
1055	domain 10 - 55
1056	domain 10 - 56
1057	domain 10 - 57
1058	domain 10 - 58
1059	domain 10 - 59
1060	domain 10 - 60
1061	domain 10 - 61
1062	domain 10 - 62
1063	domain 10 - 63
1064	domain 10 - 64
1065	domain 10 - 65
1066	domain 10 - 66
1067	domain 10 - 67
1068	domain 10 - 68
1069	domain 10 - 69
1070	domain 10 - 70
1071	domain 10 - 71
1072	domain 10 - 72
1073	domain 10 - 73
1074	domain 10 - 74
1075	domain 10 - 75
1076	domain 10 - 76
1077	domain 10 - 77
1078	domain 10 - 78
1079	domain 10 - 79
1080	domain 10 - 80
1081	domain 10 - 81
1082	domain 10 - 82
1083	domain 10 - 83
1084	domain 10 - 84
1085	domain 10 - 85
1086	domain 10 - 86
1087	domain 10 - 87
1088	domain 10 - 88
1089	domain 10 - 89
1090	domain 10 - 90
1091	domain 10 - 91
1092	domain 10 - 92
1093	domain 10 - 93
1094	domain 10 - 94
1095	domain 10 - 95
1096	domain 10 - 96
1097	domain 10 - 97
1098	domain 10 - 98
1099	domain 10 - 99
1100	domain 11 - 0
1101	domain 11 - 1
1102	domain 11 - 2
1103	domain 11 - 3
1104	domain 11 - 4
1105	domain 11 - 5
1106	domain 11 - 6
1107	domain 11 - 7
1108	domain 11 - 8
1109	domain 11 - 9
1110	domain 11 - 10
1111	domain 11 - 11
1112	domain 11 - 12
1113	domain 11 - 13
1114	domain 11 - 14
1115	domain 11 - 15
1116	domain 11 - 16
1117	domain 11 - 17
1118	domain 11 - 18
1119	domain 11 - 19
1120	domain 11 - 20
1121	domain 11 - 21
1122	domain 11 - 22
1123	domain 11 - 23
1124	domain 11 - 24
1125	domain 11 - 25
1126	domain 11 - 26
1127	domain 11 - 27
1128	domain 11 - 28
1129	domain 11 - 29
1130	domain 11 - 30
1131	domain 11 - 31
1132	domain 11 - 32
1133	domain 11 - 33
1134	domain 11 - 34
1135	domain 11 - 35
1136	domain 11 - 36
1137	domain 11 - 37
1138	domain 11 - 38
1139	domain 11 - 39
1140	domain 11 - 40
1141	domain 11 - 41
1142	domain 11 - 42
1143	domain 11 - 43
1144	domain 11 - 44
1145	domain 11 - 45
1146	domain 11 - 46
1147	domain 11 - 47
1148	domain 11 - 48
1149	domain 11 - 49
1150	domain 11 - 50
1151	domain 11 - 51
1152	domain 11 - 52
1153	domain 11 - 53
1154	domain 11 - 54
1155	domain 11 - 55
1156	domain 11 - 56
1157	domain 11 - 57
1158	domain 11 - 58
1159	domain 11 - 59
1160	domain 11 - 60
1161	domain 11 - 61
1162	domain 11 - 62
1163	domain 11 - 63
1164	domain 11 - 64
1165	domain 11 - 65
1166	domain 11 - 66
1167	domain 11 - 67
1168	domain 11 - 68
1169	domain 11 - 69
1170	domain 11 - 70
1171	domain 11 - 71
1172	domain 11 - 72
1173	domain 11 - 73
1174	domain 11 - 74
1175	domain 11 - 75
1176	domain 11 - 76
1177	domain 11 - 77
1178	domain 11 - 78
1179	domain 11 - 79
1180	domain 11 - 80
1181	domain 11 - 81
1182	domain 11 - 82
1183	domain 11 - 83
1184	domain 11 - 84
1185	domain 11 - 85
1186	domain 11 - 86
1187	domain 11 - 87
1188	domain 11 - 88
1189	domain 11 - 89
1190	domain 11 - 90
1191	domain 11 - 91
1192	domain 11 - 92
1193	domain 11 - 93
1194	domain 11 - 94
1195	domain 11 - 95
1196	domain 11 - 96
1197	domain 11 - 97
1198	domain 11 - 98
1199	domain 11 - 99
1200	domain 12 - 0
1201	domain 12 - 1
1202	domain 12 - 2
1203	domain 12 - 3
1204	domain 12 - 4
1205	domain 12 - 5
1206	domain 12 - 6
1207	domain 12 - 7
1208	domain 12 - 8
1209	domain 12 - 9
1210	domain 12 - 10
1211	domain 12 - 11
1212	domain 12 - 12
1213	domain 12 - 13
1214	domain 12 - 14
1215	domain 12 - 15
1216	domain 12 - 16
1217	domain 12 - 17
1218	domain 12 - 18
1219	domain 12 - 19
1220	domain 12 - 20
1221	domain 12 - 21
1222	domain 12 - 22
1223	domain 12 - 23
1224	domain 12 - 24
1225	domain 12 - 25
1226	domain 12 - 26
1227	domain 12 - 27
1228	domain 12 - 28
1229	domain 12 - 29
1230	domain 12 - 30
1231	domain 12 - 31
1232	domain 12 - 32
1233	domain 12 - 33
1234	domain 12 - 34
1235	domain 12 - 35
1236	domain 12 - 36
1237	domain 12 - 37
1238	domain 12 - 38
1239	domain 12 - 39
1240	domain 12 - 40
1241	domain 12 - 41
1242	domain 12 - 42
1243	domain 12 - 43
1244	domain 12 - 44
1245	domain 12 - 45
1246	domain 12 - 46
1247	domain 12 - 47
1248	domain 12 - 48
1249	domain 12 - 49
