0	20150519	3251	3127	3193	3275	3092	hashtag_0
0	20150520	3271	3154	3206	3315	3124	hashtag_0
0	20150521	3299	3170	3246	3352	3141	hashtag_0
0	20150522	3328	3210	3282	3379	3162	hashtag_0
0	20150523	3348	3228	3294	3415	3172	hashtag_0
0	20150524	3372	3249	3322	3440	3202	hashtag_0
0	20150525	3383	3266	3328	3463	3210	hashtag_0
0	20150526	3410	3294	3365	3500	3238	hashtag_0
0	20150527	3437	3328	3387	3529	3253	hashtag_0
0	20150528	3469	3358	3418	3545	3278	hashtag_0
0	20150529	3508	3389	3423	3553	3292	hashtag_0
0	20150530	3536	3423	3450	3565	3323	hashtag_0
0	20150531	3571	3456	3462	3574	3353	hashtag_0
0	20150601	3591	3477	3502	3591	3375	hashtag_0
0	20150602	3628	3496	3523	3616	3410	hashtag_0
0	20150603	3633	3511	3528	3643	3416	hashtag_0
0	20150604	3657	3535	3546	3658	3431	hashtag_0
0	20150605	3666	3554	3551	3697	3457	hashtag_0
0	20150606	3687	3575	3561	3716	3495	hashtag_0
0	20150607	3713	3592	3571	3754	3530	hashtag_0
0	20150608	3730	3610	3602	3775	3559	hashtag_0
0	20150609	3755	3644	3627	3810	3574	hashtag_0
0	20150610	3772	3683	3640	3838	3614	hashtag_0
0	20150611	3778	3688	3670	3876	3650	hashtag_0
0	20150612	3784	3706	3696	3911	3662	hashtag_0
0	20150613	3816	3733	3709	3919	3671	hashtag_0
0	20150614	3854	3753	3719	3930	3686	hashtag_0
0	20150615	3862	3792	3753	3944	3708	hashtag_0
0	20150616	3883	3825	3779	3958	3740	hashtag_0
0	20150617	3923	3830	3809	3991	3778	hashtag_0
0	20150618	3937	3855	3841	4023	3789	hashtag_0
0	20150619	3956	3891	3850	4036	3815	hashtag_0
0	20150620	3992	3903	3866	4058	3834	hashtag_0
0	20150621	4019	3935	3887	4082	3854	hashtag_0
0	20150622	4042	3957	3899	4120	3881	hashtag_0
0	20150623	4059	3977	3910	4127	3905	hashtag_0
0	20150624	4086	4005	3926	4139	3933	hashtag_0
0	20150625	4092	4024	3957	4150	3962	hashtag_0
0	20150626	4121	4037	3995	4180	3975	hashtag_0
0	20150627	4127	4064	4022	4212	3982	hashtag_0
0	20150628	4149	4093	4042	4217	3990	hashtag_0
0	20150629	4172	4123	4069	4237	4008	hashtag_0
0	20150630	4186	4129	4107	4269	4017	hashtag_0
0	20150701	4206	4134	4135	4302	4050	hashtag_0
0	20150702	4238	4168	4162	4340	4074	hashtag_0
0	20150703	4262	4198	4183	4356	4084	hashtag_0
0	20150704	4297	4227	4205	4385	4093	hashtag_0
0	20150705	4303	4237	4218	4410	4124	hashtag_0
0	20150706	4336	4250	4242	4433	4162	hashtag_0
0	20150707	4371	4278	4253	4445	4201	hashtag_0
0	20150708	4378	4311	4286	4475	4215	hashtag_0
0	20150709	4386	4317	4307	4514	4239	hashtag_0
0	20150710	4395	4354	4321	4546	4262	hashtag_0
0	20150711	4400	4390	4339	4569	4288	hashtag_0
0	20150712	4419	4408	4371	4603	4294	hashtag_0
0	20150713	4425	4429	4378	4617	4322	hashtag_0
0	20150714	4441	4444	4413	4648	4331	hashtag_0
0	20150715	4473	4469	4426	4681	4365	hashtag_0
0	20150716	4492	4482	4461	4686	4392	hashtag_0
0	20150717	4530	4498	4475	4710	4430	hashtag_0
0	20150718	4557	4510	4506	4721	4470	hashtag_0
0	20150719	4597	4523	4526	4729	4476	hashtag_0
0	20150720	4633	4551	4546	4744	4511	hashtag_0
0	20150721	4654	4567	4584	4750	4517	hashtag_0
0	20150722	4686	4585	4618	4777	4527	hashtag_0
0	20150723	4716	4614	4649	4804	4532	hashtag_0
0	20150724	4735	4630	4686	4814	4538	hashtag_0
0	20150725	4769	4658	4700	4839	4576	hashtag_0
0	20150726	4788	4672	4723	4874	4615	hashtag_0
0	20150727	4805	4698	4734	4902	4631	hashtag_0
0	20150728	4831	4727	4773	4928	4667	hashtag_0
0	20150729	4867	4754	4781	4955	4677	hashtag_0
0	20150730	4886	4783	4817	4973	4705	hashtag_0
0	20150731	4895	4797	4855	4989	4731	hashtag_0
0	20150801	4902	4806	4863	5005	4769	hashtag_0
0	20150802	4936	4835	4879	5039	4788	hashtag_0
0	20150803	4950	4844	4891	5047	4814	hashtag_0
0	20150804	4968	4876	4926	5065	4822	hashtag_0
0	20150805	5001	4897	4953	5079	4861	hashtag_0
0	20150806	5036	4929	4959	5101	4901	hashtag_0
0	20150807	5065	4957	4983	5138	4910	hashtag_0
0	20150808	5071	4991	5005	5143	4927	hashtag_0
0	20150809	5105	5027	5010	5181	4961	hashtag_0
0	20150810	5128	5055	5050	5211	4967	hashtag_0
0	20150811	5143	5074	5062	5247	4994	hashtag_0
0	20150812	5159	5105	5102	5287	5029	hashtag_0
0	20150813	5176	5123	5133	5310	5053	hashtag_0
0	20150814	5205	5144	5148	5321	5069	hashtag_0
0	20150815	5233	5177	5163	5355	5106	hashtag_0
0	20150816	5238	5209	5191	5378	5119	hashtag_0
0	20150817	5278	5231	5198	5412	5149	hashtag_0
0	20150818	5296	5271	5233	5449	5154	hashtag_0
0	20150819	5333	5291	5243	5488	5165	hashtag_0
0	20150820	5350	5327	5280	5514	5192	hashtag_0
0	20150821	5368	5353	5286	5544	5202	hashtag_0
0	20150822	5380	5383	5313	5552	5229	hashtag_0
0	20150823	5402	5421	5336	5576	5266	hashtag_0
0	20150824	5407	5444	5368	5605	5273	hashtag_0
0	20150825	5412	5450	5387	5619	5312	hashtag_0
0	20150826	5449	5467	5392	5655	5327	hashtag_0
0	20150827	5461	5496	5431	5667	5353	hashtag_0
0	20150828	5473	5531	5459	5684	5373	hashtag_0
0	20150829	5499	5553	5473	5718	5380	hashtag_0
0	20150830	5511	5580	5512	5745	5389	hashtag_0
0	20150831	5532	5599	5536	5770	5428	hashtag_0
0	20150901	5548	5620	5556	5797	5447	hashtag_0
0	20150902	5576	5649	5566	5803	5452	hashtag_0
0	20150903	5605	5678	5601	5811	5460	hashtag_0
0	20150904	5624	5709	5613	5834	5497	hashtag_0
0	20150905	5651	5743	5634	5853	5504	hashtag_0
0	20150906	5660	5754	5659	5881	5521	hashtag_0
0	20150907	5671	5765	5670	5900	5554	hashtag_0
0	20150908	5693	5789	5702	5915	5573	hashtag_0
0	20150909	5698	5797	5708	5928	5607	hashtag_0
0	20150910	5712	5804	5720	5955	5638	hashtag_0
0	20150911	5723	5840	5756	5995	5644	hashtag_0
0	20150912	5760	5872	5783	6007	5671	hashtag_0
0	20150913	5767	5885	5797	6032	5690	hashtag_0
0	20150914	5800	5915	5823	6072	5721	hashtag_0
0	20150915	5816	5928	5856	6103	5738	hashtag_0
0	20150916	5855	5935	5877	6129	5766	hashtag_0
0	20150917	5866	5962	5906	6153	5771	hashtag_0
0	20150918	5896	5975	5923	6174	5788	hashtag_0
0	20150919	5936	5993	5954	6194	5801	hashtag_0
0	20150920	5969	6000	5972	6205	5826	hashtag_0
0	20150921	5996	6019	6005	6224	5849	hashtag_0
0	20150922	6030	6058	6031	6240	5877	hashtag_0
0	20150923	6062	6090	6066	6262	5885	hashtag_0
0	20150924	6084	6104	6072	6271	5919	hashtag_0
0	20150925	6101	6126	6095	6300	5948	hashtag_0
0	20150926	6138	6140	6102	6305	5956	hashtag_0
0	20150927	6154	6152	6119	6329	5973	hashtag_0
0	20150928	6180	6168	6125	6361	5990	hashtag_0
0	20150929	6197	6182	6144	6389	5999	hashtag_0
0	20150930	6204	6222	6156	6409	6010	hashtag_0
0	20151001	6235	6228	6194	6448	6030	hashtag_0
0	20151002	6241	6248	6228	6480	6069	hashtag_0
0	20151003	6273	6274	6264	6517	6100	hashtag_0
0	20151004	6285	6312	6278	6534	6131	hashtag_0
0	20151005	6309	6331	6313	6542	6147	hashtag_0
0	20151006	6346	6341	6319	6549	6183	hashtag_0
0	20151007	6370	6351	6324	6576	6195	hashtag_0
0	20151008	6377	6381	6330	6592	6217	hashtag_0
0	20151009	6410	6390	6343	6626	6232	hashtag_0
0	20151010	6441	6408	6379	6649	6255	hashtag_0
0	20151011	6451	6436	6397	6685	6290	hashtag_0
0	20151012	6470	6460	6406	6711	6310	hashtag_0
0	20151013	6491	6476	6442	6730	6317	hashtag_0
0	20151014	6508	6503	6451	6753	6352	hashtag_0
0	20151015	6526	6539	6463	6763	6374	hashtag_0
0	20151016	6565	6558	6499	6780	6381	hashtag_0
0	20151017	6583	6595	6507	6785	6404	hashtag_0
0	20151018	6600	6605	6528	6793	6418	hashtag_0
0	20151019	6614	6642	6551	6821	6434	hashtag_0
0	20151020	6624	6666	6568	6840	6439	hashtag_0
0	20151021	6632	6685	6580	6853	6449	hashtag_0
0	20151022	6652	6722	6615	6866	6466	hashtag_0
0	20151023	6659	6757	6627	6872	6495	hashtag_0
0	20151024	6679	6793	6663	6906	6524	hashtag_0
0	20151025	6710	6833	6686	6939	6563	hashtag_0
0	20151026	6731	6872	6710	6956	6598	hashtag_0
0	20151027	6766	6878	6725	6976	6608	hashtag_0
0	20151028	6784	6888	6756	7004	6614	hashtag_0
0	20151029	6795	6896	6772	7015	6645	hashtag_0
0	20151030	6813	6907	6786	7035	6679	hashtag_0
0	20151031	6853	6934	6810	7051	6686	hashtag_0
0	20151101	6875	6964	6824	7064	6699	hashtag_0
0	20151102	6902	6988	6836	7094	6731	hashtag_0
0	20151103	6908	6993	6876	7134	6759	hashtag_0
0	20151104	6922	7017	6898	7140	6795	hashtag_0
0	20151105	6945	7035	6912	7173	6818	hashtag_0
0	20151106	6965	7043	6929	7204	6833	hashtag_0
0	20151107	6986	7072	6946	7240	6858	hashtag_0
0	20151108	7023	7088	6966	7245	6869	hashtag_0
0	20151109	7032	7100	6984	7271	6892	hashtag_0
0	20151110	7060	7105	7004	7288	6930	hashtag_0
0	20151111	7097	7127	7035	7320	6957	hashtag_0
0	20151112	7134	7161	7041	7348	6982	hashtag_0
0	20151113	7168	7193	7050	7364	7005	hashtag_0
0	20151114	7182	7204	7063	7383	7016	hashtag_0
0	20151115	7197	7224	7079	7395	7024	hashtag_0
0	20151116	7207	7252	7108	7407	7063	hashtag_0
0	20151117	7233	7261	7122	7443	7094	hashtag_0
0	20151118	7271	7275	7148	7478	7106	hashtag_0
0	20151119	7294	7304	7182	7513	7121	hashtag_0
0	20151120	7300	7320	7199	7522	7128	hashtag_0
0	20151121	7340	7341	7234	7551	7150	hashtag_0
0	20151122	7359	7362	7241	7588	7174	hashtag_0
0	20151123	7377	7368	7266	7607	7206	hashtag_0
0	20151124	7417	7390	7271	7620	7226	hashtag_0
0	20151125	7430	7415	7311	7644	7255	hashtag_0
0	20151126	7444	7438	7331	7674	7268	hashtag_0
0	20151127	7471	7450	7351	7704	7300	hashtag_0
0	20151128	7481	7456	7374	7720	7331	hashtag_0
0	20151129	7504	7464	7410	7732	7350	hashtag_0
0	20151130	7542	7471	7440	7762	7385	hashtag_0
0	20151201	7574	7491	7462	7781	7403	hashtag_0
0	20151202	7599	7529	7502	7806	7439	hashtag_0
0	20151203	7606	7558	7508	7813	7470	hashtag_0
0	20151204	7645	7578	7539	7847	7482	hashtag_0
0	20151205	7669	7605	7555	7855	7493	hashtag_0
0	20151206	7700	7635	7591	7866	7514	hashtag_0
0	20151207	7713	7672	7604	7871	7547	hashtag_0
0	20151208	7719	7685	7609	7904	7578	hashtag_0
0	20151209	7756	7714	7637	7924	7595	hashtag_0
0	20151210	7772	7734	7659	7956	7601	hashtag_0
0	20151211	7782	7768	7680	7961	7634	hashtag_0
0	20151212	7804	7794	7711	7990	7642	hashtag_0
0	20151213	7835	7831	7729	8023	7671	hashtag_0
0	20151214	7843	7836	7738	8059	7697	hashtag_0
0	20151215	7849	7862	7778	8098	7727	hashtag_0
0	20151216	7874	7874	7817	8103	7762	hashtag_0
0	20151217	7911	7914	7842	8120	7794	hashtag_0
0	20151218	7918	7931	7860	8151	7829	hashtag_0
0	20151219	7951	7969	7870	8186	7839	hashtag_0
0	20151220	7977	7984	7882	8218	7849	hashtag_0
0	20151221	7990	8010	7894	8251	7882	hashtag_0
0	20151222	7995	8029	7926	8290	7913	hashtag_0
0	20151223	8024	8052	7953	8316	7938	hashtag_0
0	20151224	8041	8057	7963	8330	7978	hashtag_0
0	20151225	8063	8066	7992	8366	7986	hashtag_0
0	20151226	8098	8106	8027	8404	8004	hashtag_0
0	20151227	8112	8145	8039	8430	8030	hashtag_0
0	20151228	8133	8183	8051	8457	8035	hashtag_0
0	20151229	8165	8213	8062	8486	8071	hashtag_0
0	20151230	8192	8246	8096	8505	8109	hashtag_0
0	20151231	8204	8253	8103	8522	8147	hashtag_0
0	20160101	8224	8283	8119	8560	8180	hashtag_0
0	20160102	8234	8291	8147	8598	8206	hashtag_0
0	20160103	8250	8329	8159	8608	8225	hashtag_0
0	20160104	8286	8360	8179	8648	8252	hashtag_0
0	20160105	8319	8388	8186	8679	8265	hashtag_0
0	20160106	8331	8394	8191	8716	8281	hashtag_0
0	20160107	8346	8410	8223	8754	8295	hashtag_0
0	20160108	8358	8423	8249	8787	8306	hashtag_0
0	20160109	8398	8435	8286	8794	8335	hashtag_0
0	20160110	8414	8460	8307	8809	8359	hashtag_0
0	20160111	8443	8467	8325	8843	8373	hashtag_0
0	20160112	8478	8475	8354	8876	8392	hashtag_0
0	20160113	8497	8515	8390	8883	8405	hashtag_0
0	20160114	8515	8551	8415	8893	8439	hashtag_0
0	20160115	8530	8573	8427	8926	8467	hashtag_0
0	20160116	8561	8581	8452	8958	8504	hashtag_0
0	20160117	8568	8619	8457	8973	8522	hashtag_0
0	20160118	8594	8647	8494	9001	8541	hashtag_0
0	20160119	8629	8665	8502	9014	8556	hashtag_0
0	20160120	8663	8694	8516	9034	8581	hashtag_0
0	20160121	8677	8727	8532	9053	8618	hashtag_0
0	20160122	8696	8764	8572	9086	8628	hashtag_0
0	20160123	8702	8786	8593	9112	8641	hashtag_0
0	20160124	8727	8820	8600	9141	8675	hashtag_0
0	20160125	8764	8839	8630	9173	8708	hashtag_0
0	20160126	8790	8849	8637	9208	8733	hashtag_0
0	20160127	8800	8872	8670	9236	8766	hashtag_0
0	20160128	8817	8905	8706	9255	8783	hashtag_0
0	20160129	8854	8937	8721	9290	8820	hashtag_0
0	20160130	8880	8962	8739	9299	8835	hashtag_0
0	20160131	8910	9001	8746	9304	8869	hashtag_0
0	20160201	8917	9013	8779	9327	8891	hashtag_0
0	20160202	8950	9039	8813	9360	8922	hashtag_0
0	20160203	8977	9061	8834	9397	8948	hashtag_0
0	20160204	9010	9089	8856	9424	8970	hashtag_0
0	20160205	9045	9116	8878	9462	8978	hashtag_0
0	20160206	9083	9126	8889	9469	8983	hashtag_0
0	20160207	9120	9150	8898	9475	9007	hashtag_0
0	20160208	9145	9180	8914	9507	9020	hashtag_0
0	20160209	9177	9190	8919	9514	9040	hashtag_0
0	20160210	9208	9224	8959	9521	9077	hashtag_0
0	20160211	9225	9256	8995	9533	9111	hashtag_0
0	20160212	9254	9285	9012	9542	9122	hashtag_0
0	20160213	9275	9317	9037	9549	9135	hashtag_0
0	20160214	9288	9327	9071	9585	9145	hashtag_0
0	20160215	9315	9337	9081	9613	9159	hashtag_0
0	20160216	9354	9358	9093	9627	9190	hashtag_0
0	20160217	9387	9397	9106	9634	9226	hashtag_0
0	20160218	9413	9418	9117	9664	9252	hashtag_0
0	20160219	9438	9431	9140	9678	9267	hashtag_0
0	20160220	9452	9457	9148	9709	9300	hashtag_0
0	20160221	9458	9485	9170	9728	9318	hashtag_0
0	20160222	9465	9495	9200	9740	9356	hashtag_0
0	20160223	9477	9511	9234	9759	9379	hashtag_0
0	20160224	9510	9525	9241	9789	9417	hashtag_0
0	20160225	9538	9554	9280	9802	9436	hashtag_0
0	20160226	9578	9570	9299	9820	9475	hashtag_0
0	20160227	9594	9592	9315	9846	9483	hashtag_0
0	20160228	9618	9610	9351	9859	9516	hashtag_0
0	20160229	9625	9635	9361	9872	9524	hashtag_0
0	20160301	9637	9672	9371	9906	9564	hashtag_0
0	20160302	9661	9682	9401	9936	9601	hashtag_0
0	20160303	9667	9689	9434	9944	9616	hashtag_0
0	20160304	9675	9703	9465	9963	9628	hashtag_0
0	20160305	9702	9732	9473	10002	9643	hashtag_0
0	20160306	9709	9745	9492	10019	9655	hashtag_0
0	20160307	9714	9752	9507	10048	9683	hashtag_0
0	20160308	9750	9778	9542	10085	9717	hashtag_0
0	20160309	9768	9791	9563	10103	9739	hashtag_0
0	20160310	9806	9819	9581	10141	9757	hashtag_0
0	20160311	9841	9835	9614	10176	9794	hashtag_0
0	20160312	9853	9866	9641	10182	9815	hashtag_0
0	20160313	9891	9882	9676	10218	9853	hashtag_0
0	20160314	9900	9915	9699	10247	9864	hashtag_0
0	20160315	9916	9924	9725	10259	9901	hashtag_0
0	20160316	9955	9959	9742	10281	9920	hashtag_0
0	20160317	9986	9996	9760	10296	9950	hashtag_0
0	20160318	9993	10025	9783	10324	9982	hashtag_0
0	20160319	10020	10040	9818	10357	10006	hashtag_0
0	20160320	10051	10062	9827	10385	10024	hashtag_0
0	20160321	10082	10092	9861	10396	10061	hashtag_0
0	20160322	10116	10123	9900	10401	10085	hashtag_0
0	20160323	10129	10133	9936	10414	10097	hashtag_0
0	20160324	10138	10140	9973	10446	10108	hashtag_0
0	20160325	10172	10156	10002	10455	10146	hashtag_0
0	20160326	10200	10192	10023	10471	10174	hashtag_0
0	20160327	10206	10212	10037	10482	10198	hashtag_0
0	20160328	10226	10236	10069	10502	10228	hashtag_0
0	20160329	10237	10260	10085	10512	10244	hashtag_0
0	20160330	10256	10280	10092	10524	10274	hashtag_0
0	20160331	10293	10301	10100	10556	10301	hashtag_0
0	20160401	10322	10325	10131	10588	10324	hashtag_0
0	20160402	10348	10347	10155	10612	10338	hashtag_0
0	20160403	10381	10356	10164	10642	10377	hashtag_0
0	20160404	10410	10364	10179	10662	10394	hashtag_0
0	20160405	10425	10399	10191	10679	10405	hashtag_0
0	20160406	10444	10433	10211	10710	10425	hashtag_0
0	20160407	10451	10456	10251	10724	10452	hashtag_0
0	20160408	10481	10484	10267	10760	10468	hashtag_0
0	20160409	10510	10502	10288	10779	10486	hashtag_0
0	20160410	10521	10537	10317	10805	10497	hashtag_0
0	20160411	10538	10567	10324	10819	10533	hashtag_0
0	20160412	10557	10572	10331	10838	10556	hashtag_0
0	20160413	10590	10583	10348	10849	10574	hashtag_0
0	20160414	10603	10614	10387	10861	10590	hashtag_0
0	20160415	10611	10653	10417	10896	10601	hashtag_0
0	20160416	10627	10693	10441	10924	10608	hashtag_0
0	20160417	10652	10722	10474	10937	10620	hashtag_0
0	20160418	10683	10747	10503	10976	10629	hashtag_0
0	20160419	10705	10756	10524	10992	10665	hashtag_0
0	20160420	10726	10767	10559	11029	10695	hashtag_0
0	20160421	10740	10786	10572	11053	10715	hashtag_0
0	20160422	10749	10813	10608	11066	10753	hashtag_0
0	20160423	10764	10826	10646	11090	10772	hashtag_0
0	20160424	10794	10856	10652	11113	10781	hashtag_0
0	20160425	10819	10891	10668	11151	10802	hashtag_0
0	20160426	10842	10906	10700	11162	10831	hashtag_0
0	20160427	10867	10942	10721	11201	10860	hashtag_0
0	20160428	10883	10971	10755	11241	10899	hashtag_0
0	20160429	10897	10991	10764	11270	10937	hashtag_0
0	20160430	10904	11021	10794	11291	10976	hashtag_0
0	20160501	10910	11046	10815	11331	11014	hashtag_0
0	20160502	10938	11071	10824	11356	11032	hashtag_0
0	20160503	10948	11093	10838	11388	11064	hashtag_0
0	20160504	10983	11107	10865	11415	11069	hashtag_0
0	20160505	11019	11143	10877	11431	11106	hashtag_0
0	20160506	11036	11148	10906	11438	11144	hashtag_0
0	20160507	11070	11174	10926	11445	11177	hashtag_0
0	20160508	11102	11201	10945	11458	11205	hashtag_0
0	20160509	11116	11208	10967	11477	11231	hashtag_0
0	20160510	11156	11244	11002	11504	11261	hashtag_0
0	20160511	11186	11260	11014	11531	11269	hashtag_0
0	20160512	11217	11273	11036	11542	11297	hashtag_0
0	20160513	11243	11305	11065	11573	11314	hashtag_0
0	20160514	11258	11342	11094	11610	11321	hashtag_0
0	20160515	11281	11359	11129	11641	11350	hashtag_0
0	20160516	11311	11389	11150	11679	11385	hashtag_0
0	20160517	11331	11395	11171	11700	11404	hashtag_0
0	20160518	11355	11402	11205	11717	11420	hashtag_0
0	20160519	11381	11411	11232	11739	11433	hashtag_0
0	20160520	11406	11418	11247	11766	11460	hashtag_0
0	20160521	11421	11440	11287	11777	11469	hashtag_0
