0	20150130	594	712	663	671	560	634	582	659	663	2016-03-04 11:09:24.586469
0	20150131	625	744	672	680	585	655	601	668	689	2016-03-04 11:09:24.586490
0	20150201	650	784	710	692	598	671	607	678	705	2016-03-04 11:09:24.586511
0	20150202	673	802	732	703	604	705	621	693	738	2016-03-04 11:09:24.586532
0	20150203	713	821	740	725	630	742	636	724	765	2016-03-04 11:09:24.586553
0	20150204	749	856	758	757	667	770	645	733	789	2016-03-04 11:09:24.586580
0	20150205	760	867	766	767	684	799	680	744	797	2016-03-04 11:09:24.586602
0	20150206	778	883	783	794	692	829	718	761	823	2016-03-04 11:09:24.586624
0	20150207	815	906	792	801	709	862	738	797	849	2016-03-04 11:09:24.586645
0	20150208	832	914	798	832	736	880	763	812	860	2016-03-04 11:09:24.586667
0	20150209	844	946	817	871	764	915	776	848	865	2016-03-04 11:09:24.586688
0	20150210	879	979	847	889	789	928	794	874	894	2016-03-04 11:09:24.586709
0	20150211	903	989	873	924	807	960	816	896	924	2016-03-04 11:09:24.586730
0	20150212	942	1016	895	952	847	968	828	916	940	2016-03-04 11:09:24.586751
0	20150213	969	1021	915	985	854	974	851	924	969	2016-03-04 11:09:24.586772
0	20150214	994	1032	932	1015	888	992	888	955	980	2016-03-04 11:09:24.586793
0	20150215	1006	1062	971	1047	895	999	907	983	997	2016-03-04 11:09:24.586815
0	20150216	1046	1078	992	1058	900	1009	915	1021	1027	2016-03-04 11:09:24.586836
0	20150217	1064	1094	999	1063	908	1021	947	1056	1046	2016-03-04 11:09:24.586857
0	20150218	1078	1111	1017	1070	948	1042	955	1066	1065	2016-03-04 11:09:24.586879
0	20150219	1118	1120	1041	1090	964	1054	992	1092	1085	2016-03-04 11:09:24.586900
0	20150220	1133	1155	1047	1126	999	1063	1005	1101	1093	2016-03-04 11:09:24.586921
0	20150221	1170	1186	1055	1149	1023	1099	1039	1127	1117	2016-03-04 11:09:24.586942
0	20150222	1179	1225	1078	1179	1049	1133	1044	1148	1135	2016-03-04 11:09:24.586964
0	20150223	1198	1243	1108	1195	1081	1171	1074	1180	1161	2016-03-04 11:09:24.586997
0	20150224	1237	1283	1114	1232	1100	1187	1087	1202	1183	2016-03-04 11:09:24.587030
0	20150225	1243	1315	1137	1244	1117	1196	1122	1209	1199	2016-03-04 11:09:24.587061
0	20150226	1256	1330	1157	1284	1125	1215	1127	1240	1230	2016-03-04 11:09:24.587084
0	20150227	1296	1365	1175	1299	1130	1229	1136	1277	1262	2016-03-04 11:09:24.587106
0	20150228	1335	1373	1197	1311	1159	1254	1173	1294	1299	2016-03-04 11:09:24.587128
0	20150301	1354	1404	1232	1327	1186	1277	1194	1310	1330	2016-03-04 11:09:24.587158
0	20150302	1375	1409	1238	1352	1226	1300	1220	1319	1363	2016-03-04 11:09:24.587182
0	20150303	1414	1423	1266	1370	1237	1340	1228	1352	1400	2016-03-04 11:09:24.587214
0	20150304	1430	1458	1288	1392	1275	1356	1256	1359	1431	2016-03-04 11:09:24.587236
0	20150305	1437	1485	1312	1407	1298	1389	1272	1376	1447	2016-03-04 11:09:24.587257
0	20150306	1445	1493	1321	1435	1311	1419	1284	1399	1472	2016-03-04 11:09:24.587278
0	20150307	1469	1518	1350	1465	1323	1427	1296	1418	1494	2016-03-04 11:09:24.587299
0	20150308	1474	1551	1388	1477	1332	1444	1336	1454	1500	2016-03-04 11:09:24.587320
0	20150309	1487	1564	1417	1498	1354	1461	1355	1473	1514	2016-03-04 11:09:24.587342
0	20150310	1524	1577	1430	1511	1386	1492	1363	1482	1552	2016-03-04 11:09:24.587363
0	20150311	1556	1602	1454	1523	1421	1520	1381	1512	1584	2016-03-04 11:09:24.587397
0	20150312	1591	1608	1470	1552	1434	1546	1416	1518	1617	2016-03-04 11:09:24.587420
0	20150313	1610	1633	1498	1563	1470	1559	1425	1534	1641	2016-03-04 11:09:24.587443
0	20150314	1618	1669	1512	1589	1505	1578	1436	1549	1673	2016-03-04 11:09:24.587467
0	20150315	1651	1682	1550	1611	1517	1590	1453	1557	1695	2016-03-04 11:09:24.587490
0	20150316	1661	1701	1573	1624	1549	1604	1478	1572	1728	2016-03-04 11:09:24.587513
0	20150317	1680	1734	1596	1646	1573	1638	1500	1600	1751	2016-03-04 11:09:24.587545
0	20150318	1716	1772	1631	1665	1581	1646	1525	1609	1790	2016-03-04 11:09:24.587569
0	20150319	1748	1810	1647	1703	1611	1682	1553	1625	1819	2016-03-04 11:09:24.587601
0	20150320	1766	1825	1669	1743	1620	1706	1593	1643	1833	2016-03-04 11:09:24.587653
0	20150321	1776	1842	1708	1773	1653	1744	1598	1668	1862	2016-03-04 11:09:24.587696
0	20150322	1799	1850	1733	1794	1665	1782	1628	1703	1892	2016-03-04 11:09:24.587722
0	20150323	1808	1885	1749	1809	1696	1799	1644	1739	1932	2016-03-04 11:09:24.587746
0	20150324	1842	1912	1754	1842	1735	1812	1669	1776	1942	2016-03-04 11:09:24.587769
0	20150325	1869	1947	1786	1878	1770	1828	1697	1812	1976	2016-03-04 11:09:24.587800
0	20150326	1894	1974	1817	1913	1783	1868	1722	1824	2008	2016-03-04 11:09:24.587845
0	20150327	1916	1991	1823	1943	1814	1883	1750	1863	2013	2016-03-04 11:09:24.587901
0	20150328	1948	2020	1830	1955	1839	1912	1790	1891	2042	2016-03-04 11:09:24.587944
0	20150329	1960	2035	1841	1994	1857	1930	1811	1903	2065	2016-03-04 11:09:24.587981
0	20150330	1981	2056	1856	2000	1863	1938	1823	1908	2086	2016-03-04 11:09:24.588005
0	20150331	1987	2095	1866	2016	1902	1967	1839	1920	2120	2016-03-04 11:09:24.588026
0	20150401	2001	2107	1875	2042	1927	2004	1844	1960	2152	2016-03-04 11:09:24.588047
0	20150402	2034	2121	1910	2059	1940	2030	1866	1993	2161	2016-03-04 11:09:24.588069
0	20150403	2053	2161	1940	2087	1957	2062	1905	2004	2200	2016-03-04 11:09:24.588090
0	20150404	2093	2176	1963	2121	1980	2074	1930	2020	2234	2016-03-04 11:09:24.588112
0	20150405	2116	2212	1969	2129	1988	2095	1936	2037	2256	2016-03-04 11:09:24.588133
0	20150406	2123	2242	2008	2155	2005	2123	1943	2053	2264	2016-03-04 11:09:24.588154
0	20150407	2144	2249	2028	2186	2036	2138	1983	2066	2295	2016-03-04 11:09:24.588175
0	20150408	2158	2263	2060	2200	2053	2145	2011	2093	2328	2016-03-04 11:09:24.588197
0	20150409	2184	2291	2092	2225	2091	2162	2018	2105	2342	2016-03-04 11:09:24.588218
0	20150410	2194	2326	2113	2262	2123	2173	2057	2139	2355	2016-03-04 11:09:24.588239
0	20150411	2212	2332	2152	2289	2138	2201	2067	2165	2377	2016-03-04 11:09:24.588271
0	20150412	2217	2361	2170	2294	2158	2236	2092	2187	2408	2016-03-04 11:09:24.588304
0	20150413	2251	2393	2206	2317	2197	2242	2115	2197	2413	2016-03-04 11:09:24.588326
0	20150414	2262	2418	2233	2349	2202	2264	2137	2236	2430	2016-03-04 11:09:24.588360
0	20150415	2275	2450	2247	2377	2221	2279	2156	2266	2452	2016-03-04 11:09:24.588384
0	20150416	2293	2480	2284	2404	2235	2305	2183	2281	2457	2016-03-04 11:09:24.588406
0	20150417	2316	2508	2320	2436	2272	2340	2188	2315	2478	2016-03-04 11:09:24.588427
0	20150418	2347	2537	2336	2445	2297	2357	2224	2332	2507	2016-03-04 11:09:24.588448
0	20150419	2383	2576	2367	2452	2321	2372	2240	2357	2543	2016-03-04 11:09:24.588469
0	20150420	2411	2586	2376	2459	2329	2404	2263	2397	2550	2016-03-04 11:09:24.588491
0	20150421	2434	2626	2403	2481	2346	2427	2287	2411	2564	2016-03-04 11:09:24.588512
0	20150422	2443	2654	2424	2512	2355	2461	2324	2444	2603	2016-03-04 11:09:24.588534
0	20150423	2451	2683	2436	2536	2382	2497	2330	2458	2620	2016-03-04 11:09:24.588555
0	20150424	2491	2722	2464	2541	2398	2508	2354	2488	2636	2016-03-04 11:09:24.588593
0	20150425	2500	2748	2471	2548	2419	2518	2382	2501	2667	2016-03-04 11:09:24.588627
0	20150426	2508	2769	2506	2586	2431	2529	2414	2510	2683	2016-03-04 11:09:24.588649
0	20150427	2527	2781	2529	2599	2441	2557	2429	2541	2714	2016-03-04 11:09:24.588670
0	20150428	2560	2789	2551	2615	2463	2581	2450	2568	2737	2016-03-04 11:09:24.588691
0	20150429	2596	2800	2586	2640	2497	2608	2487	2574	2758	2016-03-04 11:09:24.588712
0	20150430	2612	2807	2625	2651	2514	2634	2527	2579	2777	2016-03-04 11:09:24.588734
0	20150501	2647	2831	2644	2687	2520	2641	2552	2601	2785	2016-03-04 11:09:24.588755
0	20150502	2671	2854	2674	2703	2558	2666	2575	2631	2824	2016-03-04 11:09:24.588776
0	20150503	2690	2879	2701	2742	2573	2687	2592	2651	2863	2016-03-04 11:09:24.588797
0	20150504	2729	2885	2719	2760	2588	2698	2605	2667	2871	2016-03-04 11:09:24.588818
0	20150505	2735	2912	2752	2800	2616	2736	2640	2707	2903	2016-03-04 11:09:24.588839
0	20150506	2757	2944	2758	2836	2649	2752	2670	2713	2942	2016-03-04 11:09:24.588860
0	20150507	2784	2958	2793	2866	2660	2776	2675	2732	2957	2016-03-04 11:09:24.588882
0	20150508	2807	2966	2799	2886	2682	2811	2687	2766	2988	2016-03-04 11:09:24.588903
0	20150509	2821	2971	2815	2897	2711	2847	2727	2789	3027	2016-03-04 11:09:24.588924
0	20150510	2834	3007	2850	2936	2746	2865	2752	2804	3059	2016-03-04 11:09:24.588945
0	20150511	2853	3015	2873	2962	2757	2875	2773	2812	3086	2016-03-04 11:09:24.588966
0	20150512	2859	3052	2887	3002	2778	2893	2780	2843	3094	2016-03-04 11:09:24.588987
0	20150513	2871	3083	2897	3039	2798	2908	2799	2851	3100	2016-03-04 11:09:24.589008
0	20150514	2907	3095	2902	3048	2807	2913	2804	2868	3130	2016-03-04 11:09:24.589029
0	20150515	2938	3105	2934	3064	2834	2944	2843	2873	3170	2016-03-04 11:09:24.589050
0	20150516	2944	3115	2961	3096	2847	2962	2857	2909	3208	2016-03-04 11:09:24.589072
0	20150517	2974	3124	2994	3120	2872	2999	2865	2927	3222	2016-03-04 11:09:24.589093
0	20150518	2986	3149	3008	3136	2887	3016	2888	2951	3255	2016-03-04 11:09:24.589114
0	20150519	2995	3175	3040	3151	2895	3024	2922	2987	3260	2016-03-04 11:09:24.589137
0	20150520	3020	3205	3065	3187	2911	3062	2928	2996	3281	2016-03-04 11:09:24.589158
0	20150521	3051	3241	3093	3215	2937	3076	2963	3016	3296	2016-03-04 11:09:24.589179
0	20150522	3059	3261	3109	3223	2958	3107	2998	3023	3335	2016-03-04 11:09:24.589200
0	20150523	3083	3294	3142	3262	2968	3125	3033	3061	3374	2016-03-04 11:09:24.589221
0	20150524	3088	3315	3174	3270	3000	3137	3051	3072	3408	2016-03-04 11:09:24.589242
0	20150525	3099	3346	3200	3296	3010	3164	3090	3091	3424	2016-03-04 11:09:24.589264
0	20150526	3130	3354	3226	3329	3043	3184	3120	3104	3429	2016-03-04 11:09:24.589285
0	20150527	3164	3380	3262	3341	3049	3191	3137	3143	3439	2016-03-04 11:09:24.589306
0	20150528	3194	3388	3289	3350	3063	3206	3169	3158	3463	2016-03-04 11:09:24.589327
0	20150529	3226	3405	3306	3384	3079	3222	3180	3173	3494	2016-03-04 11:09:24.589348
0	20150530	3236	3442	3340	3419	3094	3234	3207	3208	3518	2016-03-04 11:09:24.589369
0	20150531	3251	3480	3371	3448	3125	3273	3226	3231	3524	2016-03-04 11:09:24.589390
0	20150601	3284	3518	3394	3465	3143	3302	3244	3271	3538	2016-03-04 11:09:24.589411
0	20150602	3292	3536	3412	3470	3183	3318	3259	3297	3545	2016-03-04 11:09:24.589451
0	20150603	3319	3543	3427	3499	3211	3352	3268	3302	3575	2016-03-04 11:09:24.589475
0	20150604	3346	3577	3438	3508	3239	3378	3307	3316	3585	2016-03-04 11:09:24.589498
0	20150605	3373	3591	3448	3538	3255	3389	3330	3344	3617	2016-03-04 11:09:24.589521
0	20150606	3392	3613	3478	3563	3283	3408	3353	3374	3633	2016-03-04 11:09:24.589544
0	20150607	3423	3625	3500	3593	3301	3438	3367	3386	3648	2016-03-04 11:09:24.589571
0	20150608	3451	3636	3513	3628	3340	3456	3372	3414	3655	2016-03-04 11:09:24.589595
0	20150609	3481	3656	3547	3639	3347	3487	3400	3422	3663	2016-03-04 11:09:24.589618
0	20150610	3499	3673	3568	3644	3354	3499	3405	3454	3681	2016-03-04 11:09:24.589641
0	20150611	3520	3712	3604	3675	3378	3507	3437	3472	3702	2016-03-04 11:09:24.589663
0	20150612	3560	3730	3640	3684	3415	3547	3466	3501	3720	2016-03-04 11:09:24.589686
0	20150613	3577	3770	3669	3715	3424	3570	3477	3539	3741	2016-03-04 11:09:24.589709
0	20150614	3598	3795	3679	3727	3453	3593	3513	3571	3748	2016-03-04 11:09:24.589732
0	20150615	3635	3810	3709	3732	3472	3598	3524	3578	3759	2016-03-04 11:09:24.589754
0	20150616	3667	3826	3745	3765	3478	3608	3547	3608	3765	2016-03-04 11:09:24.589777
0	20150617	3672	3860	3779	3787	3497	3620	3574	3631	3770	2016-03-04 11:09:24.589800
0	20150618	3682	3876	3792	3796	3529	3637	3600	3649	3779	2016-03-04 11:09:24.589823
0	20150619	3691	3909	3827	3826	3542	3667	3626	3665	3815	2016-03-04 11:09:24.589846
0	20150620	3708	3925	3854	3865	3553	3675	3635	3688	3853	2016-03-04 11:09:24.589869
0	20150621	3743	3964	3888	3874	3564	3688	3640	3718	3888	2016-03-04 11:09:24.589903
0	20150622	3762	3972	3919	3891	3570	3702	3673	3750	3919	2016-03-04 11:09:24.589924
0	20150623	3794	3977	3927	3919	3575	3730	3694	3786	3933	2016-03-04 11:09:24.589946
0	20150624	3809	4009	3942	3942	3587	3737	3705	3816	3969	2016-03-04 11:09:24.589968
0	20150625	3828	4026	3948	3948	3603	3768	3742	3825	4001	2016-03-04 11:09:24.589989
0	20150626	3845	4064	3987	3971	3640	3800	3772	3861	4031	2016-03-04 11:09:24.590010
0	20150627	3881	4103	4007	3996	3646	3805	3800	3881	4068	2016-03-04 11:09:24.590031
0	20150628	3889	4131	4017	4025	3686	3810	3806	3889	4102	2016-03-04 11:09:24.590052
0	20150629	3911	4170	4035	4059	3712	3833	3832	3911	4134	2016-03-04 11:09:24.590074
0	20150630	3917	4178	4042	4083	3728	3838	3847	3920	4149	2016-03-04 11:09:24.590095
0	20150701	3932	4200	4077	4092	3739	3854	3861	3933	4168	2016-03-04 11:09:24.590116
0	20150702	3959	4217	4100	4097	3777	3871	3899	3969	4193	2016-03-04 11:09:24.590137
0	20150703	3965	4241	4108	4104	3793	3896	3909	3976	4209	2016-03-04 11:09:24.590159
0	20150704	3979	4272	4133	4133	3826	3905	3930	4005	4221	2016-03-04 11:09:24.590180
0	20150705	3986	4288	4167	4142	3840	3926	3954	4040	4248	2016-03-04 11:09:24.590201
0	20150706	4010	4326	4198	4167	3870	3947	3992	4063	4270	2016-03-04 11:09:24.590222
0	20150707	4020	4341	4233	4207	3906	3984	3999	4081	4293	2016-03-04 11:09:24.590243
0	20150708	4030	4351	4243	4246	3931	3989	4022	4109	4298	2016-03-04 11:09:24.590264
0	20150709	4049	4386	4255	4271	3953	4028	4061	4125	4330	2016-03-04 11:09:24.590285
0	20150710	4055	4412	4264	4295	3974	4066	4089	4130	4335	2016-03-04 11:09:24.590306
0	20150711	4070	4436	4290	4307	4012	4095	4097	4170	4374	2016-03-04 11:09:24.590327
0	20150712	4093	4460	4297	4343	4049	4122	4128	4191	4413	2016-03-04 11:09:24.590348
0	20150713	4120	4468	4320	4358	4067	4151	4162	4202	4428	2016-03-04 11:09:24.590369
0	20150714	4150	4494	4342	4369	4089	4167	4188	4233	4450	2016-03-04 11:09:24.590390
0	20150715	4156	4519	4348	4382	4102	4192	4194	4246	4483	2016-03-04 11:09:24.590412
0	20150716	4161	4542	4362	4398	4139	4212	4222	4273	4504	2016-03-04 11:09:24.590433
0	20150717	4167	4564	4373	4422	4161	4218	4259	4292	4539	2016-03-04 11:09:24.590465
0	20150718	4200	4598	4389	4449	4184	4244	4289	4332	4564	2016-03-04 11:09:24.590488
0	20150719	4212	4608	4421	4471	4193	4273	4316	4339	4588	2016-03-04 11:09:24.590520
0	20150720	4228	4629	4428	4483	4204	4295	4348	4345	4600	2016-03-04 11:09:24.590541
0	20150721	4244	4663	4468	4517	4231	4308	4358	4354	4610	2016-03-04 11:09:24.590574
0	20150722	4256	4692	4477	4531	4267	4331	4397	4369	4620	2016-03-04 11:09:24.590597
0	20150723	4278	4704	4501	4546	4295	4370	4433	4385	4632	2016-03-04 11:09:24.590619
0	20150724	4307	4715	4536	4583	4304	4381	4453	4418	4664	2016-03-04 11:09:24.590640
0	20150725	4344	4752	4552	4618	4311	4392	4476	4443	4682	2016-03-04 11:09:24.590661
0	20150726	4384	4773	4579	4643	4322	4416	4489	4459	4690	2016-03-04 11:09:24.590682
0	20150727	4395	4795	4585	4673	4346	4446	4517	4464	4708	2016-03-04 11:09:24.590713
0	20150728	4402	4806	4620	4682	4376	4470	4536	4483	4747	2016-03-04 11:09:24.590737
0	20150729	4407	4839	4655	4719	4397	4499	4567	4511	4782	2016-03-04 11:09:24.590760
0	20150730	4416	4863	4691	4724	4405	4518	4594	4529	4804	2016-03-04 11:09:24.590783
0	20150731	4422	4874	4725	4729	4418	4530	4613	4535	4824	2016-03-04 11:09:24.590816
0	20150801	4432	4897	4749	4737	4450	4565	4630	4567	4844	2016-03-04 11:09:24.590837
0	20150802	4453	4934	4781	4749	4466	4601	4645	4599	4849	2016-03-04 11:09:24.590858
0	20150803	4472	4974	4800	4789	4498	4630	4676	4630	4865	2016-03-04 11:09:24.590879
0	20150804	4510	4994	4826	4814	4526	4661	4708	4660	4893	2016-03-04 11:09:24.590900
0	20150805	4537	5018	4852	4854	4536	4678	4719	4695	4910	2016-03-04 11:09:24.590921
0	20150806	4562	5044	4859	4876	4550	4698	4724	4704	4925	2016-03-04 11:09:24.590943
0	20150807	4572	5051	4881	4901	4576	4728	4755	4736	4940	2016-03-04 11:09:24.590963
0	20150808	4585	5072	4890	4930	4614	4744	4760	4750	4961	2016-03-04 11:09:24.590985
0	20150809	4617	5108	4920	4958	4633	4784	4772	4766	4966	2016-03-04 11:09:24.591006
0	20150810	4651	5129	4940	4971	4665	4819	4804	4794	4972	2016-03-04 11:09:24.591027
0	20150811	4680	5163	4970	5004	4688	4847	4840	4820	4988	2016-03-04 11:09:24.591048
0	20150812	4700	5195	5002	5018	4709	4872	4867	4860	4999	2016-03-04 11:09:24.591069
0	20150813	4726	5219	5028	5033	4722	4881	4881	4894	5008	2016-03-04 11:09:24.591090
0	20150814	4753	5224	5046	5069	4729	4896	4908	4912	5041	2016-03-04 11:09:24.591111
0	20150815	4792	5256	5068	5092	4757	4901	4938	4948	5066	2016-03-04 11:09:24.591132
0	20150816	4803	5269	5098	5102	4782	4921	4965	4969	5090	2016-03-04 11:09:24.591153
0	20150817	4841	5306	5104	5122	4809	4938	5001	4979	5126	2016-03-04 11:09:24.591174
0	20150818	4881	5346	5110	5160	4837	4956	5014	5010	5151	2016-03-04 11:09:24.591196
0	20150819	4898	5358	5136	5188	4866	4986	5045	5030	5173	2016-03-04 11:09:24.591217
0	20150820	4909	5370	5173	5221	4877	5014	5064	5067	5210	2016-03-04 11:09:24.591238
0	20150821	4914	5386	5180	5249	4906	5047	5089	5093	5226	2016-03-04 11:09:24.591259
0	20150822	4953	5409	5193	5265	4936	5080	5107	5121	5250	2016-03-04 11:09:24.591280
0	20150823	4967	5422	5214	5282	4952	5104	5137	5139	5288	2016-03-04 11:09:24.591302
0	20150824	4976	5460	5253	5307	4983	5128	5163	5165	5310	2016-03-04 11:09:24.591323
0	20150825	5012	5497	5277	5323	5009	5154	5195	5200	5348	2016-03-04 11:09:24.591344
0	20150826	5044	5537	5316	5331	5017	5176	5212	5238	5360	2016-03-04 11:09:24.591366
0	20150827	5065	5557	5333	5369	5045	5191	5231	5259	5365	2016-03-04 11:09:24.591387
0	20150828	5104	5592	5359	5382	5066	5223	5250	5291	5404	2016-03-04 11:09:24.591408
0	20150829	5133	5631	5384	5392	5084	5232	5259	5329	5427	2016-03-04 11:09:24.591429
0	20150830	5170	5638	5389	5428	5090	5260	5290	5341	5459	2016-03-04 11:09:24.591450
0	20150831	5199	5672	5409	5449	5116	5289	5297	5373	5483	2016-03-04 11:09:24.591472
0	20150901	5222	5710	5443	5477	5122	5326	5333	5401	5523	2016-03-04 11:09:24.591494
0	20150902	5230	5742	5471	5516	5137	5341	5357	5440	5554	2016-03-04 11:09:24.591515
0	20150903	5241	5750	5511	5531	5153	5353	5369	5475	5573	2016-03-04 11:09:24.591536
0	20150904	5278	5761	5520	5559	5166	5384	5383	5493	5589	2016-03-04 11:09:24.591557
0	20150905	5298	5788	5560	5594	5173	5419	5399	5523	5619	2016-03-04 11:09:24.591582
0	20150906	5331	5810	5571	5611	5208	5455	5435	5555	5651	2016-03-04 11:09:24.591603
0	20150907	5344	5826	5598	5646	5221	5476	5461	5590	5673	2016-03-04 11:09:24.591625
0	20150908	5358	5837	5616	5674	5255	5489	5494	5608	5701	2016-03-04 11:09:24.591652
0	20150909	5387	5874	5625	5695	5288	5495	5505	5631	5726	2016-03-04 11:09:24.591674
0	20150910	5416	5882	5647	5711	5302	5517	5530	5667	5762	2016-03-04 11:09:24.591696
0	20150911	5445	5913	5672	5735	5329	5557	5536	5700	5796	2016-03-04 11:09:24.591717
0	20150912	5471	5933	5709	5772	5340	5564	5543	5724	5815	2016-03-04 11:09:24.591738
0	20150913	5484	5973	5727	5801	5375	5596	5566	5737	5848	2016-03-04 11:09:24.591760
0	20150914	5499	6000	5751	5838	5400	5606	5597	5777	5869	2016-03-04 11:09:24.591781
0	20150915	5535	6009	5790	5872	5420	5636	5616	5817	5904	2016-03-04 11:09:24.591802
0	20150916	5558	6038	5802	5887	5425	5662	5650	5832	5919	2016-03-04 11:09:24.591823
0	20150917	5592	6051	5816	5906	5460	5694	5660	5858	5930	2016-03-04 11:09:24.591844
0	20150918	5632	6068	5853	5941	5488	5733	5677	5863	5950	2016-03-04 11:09:24.591866
0	20150919	5667	6083	5877	5948	5506	5745	5683	5896	5960	2016-03-04 11:09:24.591887
0	20150920	5701	6113	5898	5982	5538	5756	5711	5926	5999	2016-03-04 11:09:24.591908
0	20150921	5717	6136	5936	6015	5561	5773	5718	5936	6030	2016-03-04 11:09:24.591930
0	20150922	5727	6150	5967	6051	5566	5780	5755	5952	6065	2016-03-04 11:09:24.591951
0	20150923	5766	6166	5973	6081	5593	5808	5788	5960	6087	2016-03-04 11:09:24.591972
0	20150924	5785	6203	5980	6116	5618	5839	5824	5992	6092	2016-03-04 11:09:24.591993
0	20150925	5809	6231	5991	6126	5631	5876	5863	6004	6109	2016-03-04 11:09:24.592014
0	20150926	5817	6268	6024	6139	5664	5893	5868	6022	6132	2016-03-04 11:09:24.592036
0	20150927	5853	6280	6057	6175	5704	5912	5885	6029	6170	2016-03-04 11:09:24.592057
0	20150928	5889	6290	6086	6202	5744	5931	5902	6060	6181	2016-03-04 11:09:24.592078
0	20150929	5909	6328	6091	6228	5774	5957	5937	6074	6220	2016-03-04 11:09:24.592099
0	20150930	5931	6352	6124	6249	5799	5983	5942	6096	6235	2016-03-04 11:09:24.592120
0	20151001	5957	6365	6153	6267	5837	6016	5972	6113	6241	2016-03-04 11:09:24.592141
0	20151002	5988	6400	6174	6304	5868	6024	5983	6138	6275	2016-03-04 11:09:24.592162
0	20151003	6011	6410	6205	6317	5878	6053	5990	6162	6282	2016-03-04 11:09:24.592183
0	20151004	6020	6443	6239	6330	5884	6076	6006	6191	6298	2016-03-04 11:09:24.592204
0	20151005	6060	6463	6262	6351	5907	6115	6023	6225	6338	2016-03-04 11:09:24.592227
0	20151006	6081	6472	6289	6383	5932	6150	6041	6256	6357	2016-03-04 11:09:24.592248
0	20151007	6092	6489	6298	6401	5948	6168	6053	6268	6394	2016-03-04 11:09:24.592269
0	20151008	6125	6503	6319	6426	5955	6189	6089	6294	6416	2016-03-04 11:09:24.592291
0	20151009	6163	6537	6324	6444	5972	6211	6113	6312	6443	2016-03-04 11:09:24.592312
0	20151010	6196	6559	6338	6453	5991	6240	6122	6322	6467	2016-03-04 11:09:24.592333
0	20151011	6233	6597	6348	6491	6022	6267	6133	6331	6498	2016-03-04 11:09:24.592354
0	20151012	6243	6616	6388	6519	6059	6303	6150	6336	6530	2016-03-04 11:09:24.592375
0	20151013	6280	6640	6416	6544	6069	6312	6187	6347	6551	2016-03-04 11:09:24.592397
0	20151014	6293	6675	6433	6579	6100	6328	6206	6361	6582	2016-03-04 11:09:24.592418
0	20151015	6317	6684	6449	6590	6109	6355	6214	6391	6600	2016-03-04 11:09:24.592439
0	20151016	6326	6703	6487	6620	6121	6392	6241	6417	6628	2016-03-04 11:09:24.592460
0	20151017	6361	6728	6511	6659	6131	6415	6249	6427	6660	2016-03-04 11:09:24.592481
0	20151018	6387	6753	6547	6665	6153	6443	6286	6433	6695	2016-03-04 11:09:24.592503
0	20151019	6401	6784	6582	6670	6176	6480	6310	6452	6704	2016-03-04 11:09:24.592524
0	20151020	6412	6804	6613	6695	6183	6498	6346	6467	6723	2016-03-04 11:09:24.592545
0	20151021	6429	6839	6624	6729	6208	6532	6371	6485	6737	2016-03-04 11:09:24.592568
