0	20150302	1317	1374	1284	1497	1481	1242	1264	09:24.0	09:24.0
0	20150303	1342	1386	1321	1513	1504	1255	1279	09:24.0	09:24.0
0	20150304	1381	1413	1354	1521	1515	1289	1298	09:24.0	09:24.0
0	20150305	1390	1443	1365	1544	1533	1296	1325	09:24.0	09:24.0
0	20150306	1420	1457	1382	1578	1572	1327	1351	09:24.0	09:24.0
0	20150307	1451	1481	1415	1607	1596	1364	1386	09:24.0	09:24.0
0	20150308	1480	1495	1443	1616	1616	1396	1420	09:24.0	09:24.0
0	20150309	1508	1510	1466	1652	1635	1415	1460	09:24.0	09:24.0
0	20150310	1548	1542	1503	1664	1663	1449	1481	09:24.0	09:24.0
0	20150311	1564	1550	1542	1686	1687	1482	1494	09:24.0	09:24.0
0	20150312	1577	1562	1568	1700	1713	1514	1506	09:24.0	09:24.0
0	20150313	1615	1570	1578	1713	1742	1541	1533	09:24.0	09:24.0
0	20150314	1620	1590	1597	1731	1772	1573	1544	09:24.0	09:24.0
0	20150315	1647	1605	1631	1740	1792	1583	1578	09:24.0	09:24.0
0	20150316	1657	1630	1641	1747	1817	1614	1584	09:24.0	09:24.0
0	20150317	1686	1662	1671	1763	1848	1652	1615	09:24.0	09:24.0
0	20150318	1724	1677	1702	1797	1881	1663	1621	09:24.0	09:24.0
0	20150319	1729	1701	1731	1806	1905	1681	1657	09:24.0	09:24.0
0	20150320	1743	1724	1768	1832	1910	1715	1692	09:24.0	09:24.0
0	20150321	1756	1741	1794	1853	1918	1730	1719	09:24.0	09:24.0
0	20150322	1795	1764	1803	1868	1925	1751	1735	09:24.0	09:24.0
0	20150323	1808	1774	1843	1898	1964	1787	1755	09:24.0	09:24.0
0	20150324	1838	1781	1858	1905	1975	1798	1792	09:24.0	09:24.0
0	20150325	1855	1788	1881	1933	2004	1813	1808	09:24.0	09:24.0
0	20150326	1887	1827	1914	1957	2029	1829	1831	09:24.0	09:24.0
0	20150327	1898	1844	1950	1981	2046	1857	1851	09:24.0	09:24.0
0	20150328	1903	1880	1989	2015	2064	1885	1858	09:24.0	09:24.0
0	20150329	1943	1903	2019	2042	2072	1923	1871	09:24.0	09:24.0
0	20150330	1964	1934	2028	2068	2108	1952	1882	09:24.0	09:24.0
0	20150331	2003	1966	2036	2097	2113	1970	1918	09:24.0	09:24.0
0	20150401	2039	1998	2075	2106	2139	1997	1945	09:24.0	09:24.0
0	20150402	2062	2025	2080	2130	2153	2004	1959	09:24.0	09:24.0
0	20150403	2097	2048	2102	2149	2164	2036	1993	09:24.0	09:24.0
0	20150404	2127	2082	2138	2189	2185	2076	2018	09:24.0	09:24.0
0	20150405	2141	2117	2167	2213	2208	2101	2058	09:24.0	09:24.0
0	20150406	2162	2156	2201	2253	2217	2122	2070	09:24.0	09:24.0
0	20150407	2179	2184	2222	2283	2232	2139	2092	09:24.0	09:24.0
0	20150408	2205	2198	2231	2290	2270	2154	2124	09:24.0	09:24.0
0	20150409	2240	2211	2242	2305	2291	2185	2146	09:24.0	09:24.0
0	20150410	2246	2218	2276	2336	2308	2197	2186	09:24.0	09:24.0
0	20150411	2259	2254	2284	2366	2338	2216	2203	09:24.0	09:24.0
0	20150412	2276	2284	2313	2389	2375	2253	2222	09:24.0	09:24.0
0	20150413	2297	2293	2337	2402	2395	2267	2240	09:24.0	09:24.0
0	20150414	2318	2326	2360	2415	2418	2307	2262	09:24.0	09:24.0
0	20150415	2339	2360	2372	2452	2454	2313	2267	09:24.0	09:24.0
0	20150416	2360	2389	2385	2459	2479	2335	2281	09:24.0	09:24.0
0	20150417	2383	2428	2420	2487	2496	2345	2321	09:24.0	09:24.0
0	20150418	2412	2447	2454	2515	2510	2366	2355	09:24.0	09:24.0
0	20150419	2428	2463	2475	2554	2516	2375	2386	09:24.0	09:24.0
0	20150420	2452	2475	2483	2592	2548	2412	2396	09:24.0	09:24.0
0	20150421	2482	2508	2515	2601	2582	2419	2429	09:24.0	09:24.0
0	20150422	2515	2528	2553	2619	2598	2437	2454	09:24.0	09:24.0
0	20150423	2546	2568	2560	2633	2632	2461	2479	09:24.0	09:24.0
0	20150424	2565	2602	2598	2667	2653	2488	2507	09:24.0	09:24.0
0	20150425	2571	2623	2637	2675	2692	2496	2528	09:24.0	09:24.0
0	20150426	2576	2637	2675	2692	2698	2530	2553	09:24.0	09:24.0
0	20150427	2610	2647	2690	2721	2734	2536	2560	09:24.0	09:24.0
0	20150428	2620	2686	2706	2737	2762	2574	2596	09:24.0	09:24.0
0	20150429	2628	2696	2729	2753	2773	2582	2632	09:24.0	09:24.0
0	20150430	2649	2733	2757	2763	2780	2608	2648	09:24.0	09:24.0
0	20150501	2680	2757	2776	2771	2801	2620	2655	09:24.0	09:24.0
0	20150502	2692	2774	2807	2809	2808	2636	2691	09:24.0	09:24.0
0	20150503	2721	2785	2816	2825	2816	2670	2713	09:24.0	09:24.0
0	20150504	2758	2812	2828	2846	2849	2681	2740	09:24.0	09:24.0
0	20150505	2773	2848	2847	2851	2878	2704	2747	09:24.0	09:24.0
0	20150506	2787	2868	2886	2866	2893	2718	2783	09:24.0	09:24.0
0	20150507	2819	2894	2914	2899	2926	2742	2812	09:24.0	09:24.0
0	20150508	2829	2934	2940	2932	2964	2762	2822	09:24.0	09:24.0
0	20150509	2842	2945	2949	2946	2995	2791	2851	09:24.0	09:24.0
0	20150510	2859	2977	2989	2958	3006	2811	2886	09:24.0	09:24.0
0	20150511	2874	2991	3018	2994	3026	2833	2891	09:24.0	09:24.0
0	20150512	2884	3009	3045	3017	3045	2838	2908	09:24.0	09:24.0
0	20150513	2905	3045	3082	3028	3076	2860	2947	09:24.0	09:24.0
0	20150514	2937	3075	3108	3043	3100	2886	2955	09:24.0	09:24.0
0	20150515	2968	3104	3142	3082	3117	2923	2986	09:24.0	09:24.0
0	20150516	2996	3136	3150	3092	3134	2948	3021	09:24.0	09:24.0
0	20150517	3033	3163	3155	3119	3158	2981	3046	09:24.0	09:24.0
0	20150518	3072	3179	3171	3154	3188	2987	3081	09:24.0	09:24.0
0	20150519	3079	3185	3185	3176	3208	3023	3086	09:24.0	09:24.0
0	20150520	3087	3213	3192	3212	3214	3034	3098	09:24.0	09:24.0
0	20150521	3119	3230	3210	3236	3253	3071	3115	09:24.0	09:24.0
0	20150522	3146	3249	3221	3273	3270	3087	3153	09:24.0	09:24.0
0	20150523	3186	3264	3248	3313	3288	3120	3170	09:24.0	09:24.0
0	20150524	3226	3273	3286	3337	3309	3149	3207	09:24.0	09:24.0
0	20150525	3249	3287	3299	3347	3328	3163	3243	09:24.0	09:24.0
0	20150526	3270	3323	3326	3368	3366	3191	3266	09:24.0	09:24.0
0	20150527	3303	3356	3365	3399	3387	3196	3305	09:24.0	09:24.0
0	20150528	3330	3389	3374	3405	3404	3219	3332	09:24.0	09:24.0
0	20150529	3368	3407	3390	3423	3427	3252	3366	09:24.0	09:24.0
0	20150530	3384	3424	3402	3450	3441	3264	3386	09:24.0	09:24.0
0	20150531	3402	3449	3438	3484	3457	3299	3422	09:24.0	09:24.0
0	20150601	3412	3463	3468	3524	3496	3337	3451	09:24.0	09:24.0
0	20150602	3449	3468	3506	3563	3508	3362	3487	09:24.0	09:24.0
0	20150603	3465	3485	3546	3601	3514	3400	3514	09:24.0	09:24.0
0	20150604	3471	3521	3586	3626	3541	3435	3554	09:24.0	09:24.0
0	20150605	3510	3537	3595	3645	3549	3459	3582	09:24.0	09:24.0
0	20150606	3525	3554	3629	3683	3588	3471	3620	09:24.0	09:24.0
0	20150607	3563	3567	3663	3707	3610	3480	3642	09:24.0	09:24.0
0	20150608	3575	3587	3688	3713	3626	3516	3659	09:24.0	09:24.0
0	20150609	3615	3604	3728	3732	3665	3524	3669	09:24.0	09:24.0
0	20150610	3646	3609	3745	3741	3702	3530	3709	09:24.0	09:24.0
0	20150611	3653	3634	3769	3765	3713	3563	3716	09:24.0	09:24.0
0	20150612	3675	3652	3782	3804	3730	3594	3754	09:24.0	09:24.0
0	20150613	3692	3677	3790	3812	3756	3614	3767	09:24.0	09:24.0
0	20150614	3712	3700	3817	3839	3785	3638	3778	09:24.0	09:24.0
0	20150615	3731	3740	3845	3848	3804	3670	3803	09:24.0	09:24.0
0	20150616	3771	3759	3872	3869	3828	3703	3824	09:24.0	09:24.0
0	20150617	3804	3775	3909	3889	3843	3734	3839	09:24.0	09:24.0
0	20150618	3817	3799	3937	3917	3852	3758	3844	09:24.0	09:24.0
0	20150619	3841	3818	3943	3948	3858	3789	3870	09:24.0	09:24.0
0	20150620	3849	3827	3971	3973	3889	3822	3901	09:24.0	09:24.0
0	20150621	3869	3834	3985	4004	3909	3839	3917	09:24.0	09:24.0
0	20150622	3890	3849	3995	4024	3915	3857	3938	09:24.0	09:24.0
0	20150623	3900	3886	4015	4061	3936	3885	3971	09:24.0	09:24.0
0	20150624	3937	3905	4032	4075	3949	3903	3990	09:24.0	09:24.0
0	20150625	3961	3926	4041	4080	3957	3924	4013	09:24.0	09:24.0
0	20150626	3993	3947	4066	4090	3966	3943	4018	09:24.0	09:24.0
0	20150627	4024	3959	4081	4097	3999	3972	4041	09:24.0	09:24.0
0	20150628	4033	3968	4112	4133	4038	3980	4069	09:24.0	09:24.0
0	20150629	4072	3984	4136	4172	4061	4004	4104	09:24.0	09:24.0
0	20150630	4085	4018	4174	4201	4066	4027	4121	09:24.0	09:24.0
0	20150701	4117	4039	4214	4234	4099	4034	4159	09:24.0	09:24.0
0	20150702	4146	4071	4220	4268	4121	4042	4189	09:24.0	09:24.0
0	20150703	4171	4080	4228	4306	4157	4069	4218	09:24.0	09:24.0
0	20150704	4179	4103	4261	4321	4186	4094	4248	09:24.0	09:24.0
0	20150705	4193	4123	4292	4329	4219	4116	4284	09:24.0	09:24.0
0	20150706	4222	4129	4315	4349	4255	4151	4321	09:24.0	09:24.0
0	20150707	4260	4168	4354	4356	4278	4177	4355	09:24.0	09:24.0
0	20150708	4299	4203	4365	4384	4316	4186	4391	09:24.0	09:24.0
0	20150709	4310	4236	4370	4394	4334	4195	4423	09:24.0	09:24.0
0	20150710	4332	4248	4384	4414	4342	4230	4428	09:24.0	09:24.0
0	20150711	4365	4263	4412	4448	4359	4270	4465	09:24.0	09:24.0
0	20150712	4372	4288	4443	4455	4366	4307	4492	09:24.0	09:24.0
0	20150713	4377	4300	4467	4465	4388	4332	4512	09:24.0	09:24.0
0	20150714	4415	4338	4483	4485	4417	4361	4522	09:24.0	09:24.0
0	20150715	4451	4374	4517	4509	4439	4386	4527	09:24.0	09:24.0
0	20150716	4484	4390	4533	4549	4470	4404	4559	09:24.0	09:24.0
0	20150717	4509	4418	4551	4589	4493	4410	4598	09:24.0	09:24.0
0	20150718	4538	4424	4582	4594	4509	4421	4615	09:24.0	09:24.0
0	20150719	4578	4456	4596	4600	4537	4438	4641	09:24.0	09:24.0
0	20150720	4612	4473	4608	4637	4551	4460	4661	09:24.0	09:24.0
0	20150721	4622	4497	4624	4670	4557	4486	4672	09:24.0	09:24.0
0	20150722	4649	4504	4634	4710	4582	4517	4690	09:24.0	09:24.0
0	20150723	4668	4521	4639	4740	4606	4556	4715	09:24.0	09:24.0
0	20150724	4678	4531	4664	4764	4645	4584	4737	09:24.0	09:24.0
0	20150725	4684	4542	4697	4801	4664	4615	4775	09:24.0	09:24.0
0	20150726	4704	4557	4712	4807	4687	4646	4812	09:24.0	09:24.0
0	20150727	4711	4567	4743	4837	4700	4656	4830	09:24.0	09:24.0
0	20150728	4716	4578	4762	4869	4718	4680	4856	09:24.0	09:24.0
0	20150729	4741	4599	4791	4890	4727	4692	4896	09:24.0	09:24.0
0	20150730	4765	4615	4806	4924	4753	4713	4925	09:24.0	09:24.0
0	20150731	4787	4637	4811	4956	4762	4723	4964	09:24.0	09:24.0
0	20150801	4794	4660	4851	4978	4797	4748	4985	09:24.0	09:24.0
0	20150802	4824	4677	4883	5012	4817	4779	5019	09:24.0	09:24.0
0	20150803	4863	4697	4888	5040	4855	4798	5051	09:24.0	09:24.0
0	20150804	4888	4735	4914	5050	4893	4825	5074	09:24.0	09:24.0
0	20150805	4908	4753	4929	5072	4919	4862	5084	09:24.0	09:24.0
0	20150806	4919	4759	4948	5080	4943	4886	5107	09:24.0	09:24.0
0	20150807	4930	4767	4958	5107	4951	4900	5125	09:24.0	09:24.0
0	20150808	4944	4791	4982	5145	4984	4924	5144	09:24.0	09:24.0
0	20150809	4953	4798	5001	5169	5017	4963	5171	09:24.0	09:24.0
0	20150810	4964	4838	5020	5182	5048	4999	5187	09:24.0	09:24.0
0	20150811	4986	4843	5040	5222	5078	5019	5208	09:24.0	09:24.0
0	20150812	4994	4854	5072	5240	5087	5058	5232	09:24.0	09:24.0
0	20150813	5011	4870	5088	5280	5099	5094	5252	09:24.0	09:24.0
0	20150814	5038	4910	5123	5310	5106	5119	5283	09:24.0	09:24.0
0	20150815	5047	4932	5150	5315	5120	5150	5299	09:24.0	09:24.0
0	20150816	5082	4956	5158	5322	5127	5159	5339	09:24.0	09:24.0
0	20150817	5095	4992	5164	5333	5144	5191	5370	09:24.0	09:24.0
0	20150818	5114	5020	5169	5363	5158	5218	5408	09:24.0	09:24.0
0	20150819	5124	5046	5176	5385	5194	5248	5414	09:24.0	09:24.0
0	20150820	5136	5059	5203	5393	5225	5265	5439	09:24.0	09:24.0
0	20150821	5153	5096	5229	5431	5244	5302	5467	09:24.0	09:24.0
0	20150822	5171	5110	5254	5467	5280	5318	5482	09:24.0	09:24.0
0	20150823	5177	5131	5262	5501	5306	5351	5498	09:24.0	09:24.0
0	20150824	5216	5157	5271	5515	5344	5365	5533	09:24.0	09:24.0
0	20150825	5227	5197	5294	5521	5360	5402	5555	09:24.0	09:24.0
0	20150826	5260	5204	5303	5543	5369	5425	5588	09:24.0	09:24.0
0	20150827	5283	5212	5315	5550	5398	5465	5607	09:24.0	09:24.0
0	20150828	5300	5237	5344	5589	5412	5473	5639	09:24.0	09:24.0
0	20150829	5326	5244	5371	5614	5425	5479	5673	09:24.0	09:24.0
0	20150830	5354	5273	5403	5637	5445	5489	5706	09:24.0	09:24.0
0	20150831	5364	5303	5437	5644	5467	5529	5714	09:24.0	09:24.0
0	20150901	5381	5315	5456	5649	5480	5542	5753	09:24.0	09:24.0
0	20150902	5416	5337	5493	5669	5517	5575	5780	09:24.0	09:24.0
0	20150903	5454	5351	5508	5688	5557	5610	5803	09:24.0	09:24.0
0	20150904	5484	5372	5527	5723	5564	5631	5836	09:24.0	09:24.0
0	20150905	5502	5397	5535	5761	5601	5648	5858	09:24.0	09:24.0
0	20150906	5528	5414	5550	5769	5637	5686	5873	09:24.0	09:24.0
0	20150907	5568	5428	5565	5781	5652	5707	5885	09:24.0	09:24.0
0	20150908	5598	5447	5589	5788	5690	5712	5893	09:24.0	09:24.0
0	20150909	5632	5473	5611	5816	5727	5735	5908	09:24.0	09:24.0
0	20150910	5670	5498	5649	5832	5758	5760	5915	09:24.0	09:24.0
0	20150911	5710	5511	5681	5837	5797	5765	5927	09:24.0	09:24.0
0	20150912	5721	5547	5709	5874	5810	5800	5967	09:24.0	09:24.0
0	20150913	5740	5567	5720	5900	5849	5810	5988	09:24.0	09:24.0
0	20150914	5773	5581	5730	5919	5886	5817	6012	09:24.0	09:24.0
0	20150915	5810	5611	5761	5947	5903	5853	6021	09:24.0	09:24.0
0	20150916	5845	5635	5777	5957	5938	5860	6042	09:24.0	09:24.0
0	20150917	5861	5675	5794	5982	5943	5889	6081	09:24.0	09:24.0
0	20150918	5875	5685	5830	5993	5974	5919	6116	09:24.0	09:24.0
0	20150919	5889	5723	5835	6027	6006	5938	6130	09:24.0	09:24.0
0	20150920	5903	5758	5874	6047	6017	5961	6167	09:24.0	09:24.0
0	20150921	5940	5793	5889	6073	6028	6000	6190	09:24.0	09:24.0
0	20150922	5954	5819	5904	6091	6054	6031	6196	09:24.0	09:24.0
0	20150923	5965	5831	5928	6126	6092	6055	6210	09:24.0	09:24.0
0	20150924	5978	5842	5941	6163	6117	6094	6245	09:24.0	09:24.0
0	20150925	5993	5853	5951	6174	6152	6099	6272	09:24.0	09:24.0
0	20150926	6012	5891	5956	6180	6165	6110	6280	09:24.0	09:24.0
0	20150927	6020	5922	5969	6214	6199	6135	6290	09:24.0	09:24.0
0	20150928	6057	5934	6000	6228	6207	6146	6318	09:24.0	09:24.0
0	20150929	6086	5957	6006	6254	6219	6174	6326	09:24.0	09:24.0
0	20150930	6114	5993	6019	6264	6235	6197	6359	09:24.0	09:24.0
0	20151001	6124	6031	6057	6302	6266	6219	6397	09:24.0	09:24.0
0	20151002	6155	6043	6064	6326	6300	6249	6432	09:24.0	09:24.0
0	20151003	6170	6082	6080	6342	6336	6285	6443	09:24.0	09:24.0
0	20151004	6203	6099	6104	6372	6342	6302	6449	09:24.0	09:24.0
0	20151005	6215	6133	6120	6386	6372	6314	6463	09:24.0	09:24.0
0	20151006	6226	6138	6158	6418	6411	6335	6484	09:24.0	09:24.0
0	20151007	6252	6163	6192	6457	6418	6353	6507	09:24.0	09:24.0
0	20151008	6284	6203	6197	6469	6431	6381	6533	09:24.0	09:24.0
0	20151009	6299	6225	6230	6490	6436	6388	6566	09:24.0	09:24.0
0	20151010	6316	6235	6266	6514	6457	6409	6587	09:24.0	09:24.0
0	20151011	6327	6242	6291	6551	6496	6433	6620	09:24.0	09:24.0
0	20151012	6344	6253	6308	6561	6525	6448	6657	09:24.0	09:24.0
0	20151013	6365	6278	6331	6594	6536	6485	6670	09:24.0	09:24.0
0	20151014	6404	6317	6354	6606	6560	6511	6688	09:24.0	09:24.0
0	20151015	6441	6337	6372	6617	6582	6518	6717	09:24.0	09:24.0
0	20151016	6460	6356	6388	6656	6609	6525	6724	09:24.0	09:24.0
0	20151017	6466	6390	6405	6665	6624	6531	6738	09:24.0	09:24.0
0	20151018	6483	6397	6431	6693	6642	6547	6768	09:24.0	09:24.0
0	20151019	6512	6416	6464	6704	6658	6576	6782	09:24.0	09:24.0
0	20151020	6525	6448	6502	6714	6691	6601	6805	09:24.0	09:24.0
0	20151021	6532	6476	6520	6737	6721	6610	6814	09:24.0	09:24.0
0	20151022	6565	6505	6533	6759	6729	6631	6840	09:24.0	09:24.0
0	20151023	6591	6530	6567	6786	6742	6647	6876	09:24.0	09:24.0
0	20151024	6609	6570	6582	6806	6767	6657	6895	09:24.0	09:24.0
0	20151025	6625	6603	6587	6823	6786	6691	6918	09:24.0	09:24.0
0	20151026	6658	6627	6597	6849	6820	6721	6957	09:24.0	09:24.0
0	20151027	6693	6646	6620	6871	6846	6760	6966	09:24.0	09:24.0
0	20151028	6712	6655	6656	6883	6885	6787	6986	09:24.0	09:24.0
0	20151029	6725	6681	6684	6908	6925	6811	7014	09:24.0	09:24.0
0	20151030	6741	6710	6690	6914	6947	6851	7030	09:24.0	09:24.0
0	20151031	6778	6748	6710	6923	6953	6858	7054	09:24.0	09:24.0
0	20151101	6818	6775	6726	6953	6970	6876	7083	09:24.0	09:24.0
0	20151102	6828	6805	6755	6974	7006	6885	7101	09:24.0	09:24.0
0	20151103	6852	6843	6786	6985	7036	6920	7128	09:24.0	09:24.0
0	20151104	6876	6854	6794	7023	7053	6950	7165	09:24.0	09:24.0
0	20151105	6891	6883	6802	7028	7092	6966	7201	09:24.0	09:24.0
0	20151106	6930	6910	6818	7064	7101	6980	7226	09:24.0	09:24.0
0	20151107	6967	6915	6848	7074	7109	7014	7260	09:24.0	09:24.0
0	20151108	7004	6948	6886	7112	7115	7041	7282	09:24.0	09:24.0
0	20151109	7036	6971	6901	7142	7151	7068	7302	09:24.0	09:24.0
0	20151110	7059	7008	6938	7158	7188	7074	7327	09:24.0	09:24.0
0	20151111	7086	7013	6964	7196	7198	7084	7363	09:24.0	09:24.0
0	20151112	7091	7040	6978	7235	7238	7095	7392	09:24.0	09:24.0
0	20151113	7118	7066	7011	7243	7257	7120	7399	09:24.0	09:24.0
0	20151114	7140	7093	7047	7264	7297	7138	7438	09:24.0	09:24.0
0	20151115	7150	7109	7052	7303	7327	7152	7458	09:24.0	09:24.0
0	20151116	7174	7132	7071	7343	7351	7163	7481	09:24.0	09:24.0
0	20151117	7186	7144	7085	7361	7376	7168	7502	09:24.0	09:24.0
0	20151118	7191	7153	7109	7367	7393	7184	7528	09:24.0	09:24.0
0	20151119	7221	7166	7116	7407	7399	7224	7551	09:24.0	09:24.0
0	20151120	7227	7188	7146	7418	7407	7248	7558	09:24.0	09:24.0
0	20151121	7241	7197	7169	7445	7422	7284	7586	09:24.0	09:24.0
0	20151122	7248	7213	7187	7484	7427	7307	7604	09:24.0	09:24.0
0	20151123	7258	7248	7198	7509	7467	7314	7613	09:24.0	09:24.0
0	20151124	7277	7259	7219	7546	7474	7344	7622	09:24.0	09:24.0
0	20151125	7295	7297	7243	7558	7514	7372	7635	09:24.0	09:24.0
0	20151126	7310	7324	7275	7591	7545	7406	7640	09:24.0	09:24.0
0	20151127	7341	7331	7304	7615	7566	7412	7670	09:24.0	09:24.0
0	20151128	7376	7364	7318	7635	7579	7420	7707	09:24.0	09:24.0
0	20151129	7414	7384	7325	7651	7614	7455	7742	09:24.0	09:24.0
0	20151130	7441	7411	7358	7670	7635	7481	7751	09:24.0	09:24.0
0	20151201	7469	7451	7383	7700	7660	7513	7784	09:24.0	09:24.0
0	20151202	7483	7481	7389	7736	7686	7527	7814	09:24.0	09:24.0
0	20151203	7517	7488	7397	7774	7710	7548	7829	09:24.0	09:24.0
0	20151204	7540	7503	7431	7785	7725	7586	7856	09:24.0	09:24.0
0	20151205	7565	7536	7452	7816	7736	7595	7877	09:24.0	09:24.0
0	20151206	7604	7571	7484	7853	7753	7611	7913	09:24.0	09:24.0
0	20151207	7632	7597	7492	7864	7770	7623	7918	09:24.0	09:24.0
0	20151208	7640	7616	7521	7885	7795	7631	7943	09:24.0	09:24.0
0	20151209	7675	7630	7556	7901	7808	7665	7963	09:24.0	09:24.0
0	20151210	7692	7661	7589	7917	7840	7673	7978	09:24.0	09:24.0
0	20151211	7730	7684	7618	7943	7858	7697	8011	09:24.0	09:24.0
0	20151212	7765	7703	7652	7967	7881	7735	8021	09:24.0	09:24.0
0	20151213	7773	7709	7664	8006	7905	7745	8033	09:24.0	09:24.0
0	20151214	7807	7724	7693	8014	7919	7752	8071	09:24.0	09:24.0
0	20151215	7834	7759	7711	8039	7936	7760	8083	09:24.0	09:24.0
0	20151216	7851	7780	7734	8066	7958	7791	8109	09:24.0	09:24.0
0	20151217	7868	7793	7767	8104	7984	7806	8128	09:24.0	09:24.0
0	20151218	7877	7829	7793	8109	7993	7845	8143	09:24.0	09:24.0
0	20151219	7907	7862	7801	8129	8021	7870	8152	09:24.0	09:24.0
0	20151220	7922	7876	7831	8137	8041	7880	8157	09:24.0	09:24.0
0	20151221	7928	7905	7840	8158	8067	7893	8168	09:24.0	09:24.0
0	20151222	7958	7918	7866	8167	8087	7932	8208	09:24.0	09:24.0
0	20151223	7992	7941	7885	8180	8116	7938	8240	09:24.0	09:24.0
0	20151224	8028	7980	7894	8201	8125	7943	8267	09:24.0	09:24.0
0	20151225	8046	8020	7927	8214	8146	7949	8273	09:24.0	09:24.0
0	20151226	8076	8034	7943	8251	8170	7969	8311	09:24.0	09:24.0
0	20151227	8111	8062	7952	8272	8186	7974	8336	09:24.0	09:24.0
0	20151228	8140	8084	7975	8306	8226	7999	8366	09:24.0	09:24.0
0	20151229	8180	8098	7992	8312	8240	8031	8390	09:24.0	09:24.0
0	20151230	8189	8112	8002	8317	8279	8050	8415	09:24.0	09:24.0
0	20151231	8221	8129	8033	8329	8295	8056	8441	09:24.0	09:24.0
0	20160101	8234	8160	8049	8337	8315	8062	8479	09:24.0	09:24.0
0	20160102	8241	8186	8081	8376	8352	8092	8514	09:24.0	09:24.0
