0	20150215	1161	969	997	989	1079	971	941	2016-03-04 11:09:23.986670	2016-03-04 11:09:23.986673
0	20150216	1196	1004	1029	1003	1087	977	955	2016-03-04 11:09:23.986693	2016-03-04 11:09:23.986696
0	20150217	1222	1028	1043	1023	1121	1005	984	2016-03-04 11:09:23.986715	2016-03-04 11:09:23.986718
0	20150218	1241	1042	1066	1047	1141	1014	1003	2016-03-04 11:09:23.986737	2016-03-04 11:09:23.986740
0	20150219	1248	1059	1101	1087	1175	1027	1042	2016-03-04 11:09:23.986759	2016-03-04 11:09:23.986762
0	20150220	1278	1086	1109	1127	1207	1039	1066	2016-03-04 11:09:23.986781	2016-03-04 11:09:23.986784
0	20150221	1300	1121	1139	1133	1233	1052	1089	2016-03-04 11:09:23.986803	2016-03-04 11:09:23.986806
0	20150222	1317	1127	1151	1165	1256	1068	1110	2016-03-04 11:09:23.986825	2016-03-04 11:09:23.986828
0	20150223	1333	1153	1157	1176	1285	1091	1122	2016-03-04 11:09:23.986847	2016-03-04 11:09:23.986850
0	20150224	1368	1168	1180	1207	1313	1113	1160	2016-03-04 11:09:23.986869	2016-03-04 11:09:23.986872
0	20150225	1374	1180	1209	1243	1352	1137	1190	2016-03-04 11:09:23.986891	2016-03-04 11:09:23.986894
0	20150226	1382	1212	1244	1253	1376	1154	1224	2016-03-04 11:09:23.986913	2016-03-04 11:09:23.986916
0	20150227	1416	1223	1261	1286	1415	1165	1231	2016-03-04 11:09:23.986935	2016-03-04 11:09:23.986938
0	20150228	1451	1237	1283	1326	1442	1184	1238	2016-03-04 11:09:23.986957	2016-03-04 11:09:23.986960
0	20150301	1486	1270	1296	1364	1458	1206	1253	2016-03-04 11:09:23.986979	2016-03-04 11:09:23.986982
0	20150302	1497	1284	1317	1374	1481	1242	1264	2016-03-04 11:09:23.987001	2016-03-04 11:09:23.987004
0	20150303	1513	1321	1342	1386	1504	1255	1279	2016-03-04 11:09:23.987023	2016-03-04 11:09:23.987026
0	20150304	1521	1354	1381	1413	1515	1289	1298	2016-03-04 11:09:23.987045	2016-03-04 11:09:23.987048
0	20150305	1544	1365	1390	1443	1533	1296	1325	2016-03-04 11:09:23.987067	2016-03-04 11:09:23.987070
0	20150306	1578	1382	1420	1457	1572	1327	1351	2016-03-04 11:09:23.987089	2016-03-04 11:09:23.987092
0	20150307	1607	1415	1451	1481	1596	1364	1386	2016-03-04 11:09:23.987111	2016-03-04 11:09:23.987114
0	20150308	1616	1443	1480	1495	1616	1396	1420	2016-03-04 11:09:23.987133	2016-03-04 11:09:23.987136
0	20150309	1652	1466	1508	1510	1635	1415	1460	2016-03-04 11:09:23.987155	2016-03-04 11:09:23.987158
0	20150310	1664	1503	1548	1542	1663	1449	1481	2016-03-04 11:09:23.987177	2016-03-04 11:09:23.987180
0	20150311	1686	1542	1564	1550	1687	1482	1494	2016-03-04 11:09:23.987199	2016-03-04 11:09:23.987202
0	20150312	1700	1568	1577	1562	1713	1514	1506	2016-03-04 11:09:23.987221	2016-03-04 11:09:23.987224
0	20150313	1713	1578	1615	1570	1742	1541	1533	2016-03-04 11:09:23.987243	2016-03-04 11:09:23.987246
0	20150314	1731	1597	1620	1590	1772	1573	1544	2016-03-04 11:09:23.987266	2016-03-04 11:09:23.987268
0	20150315	1740	1631	1647	1605	1792	1583	1578	2016-03-04 11:09:23.987287	2016-03-04 11:09:23.987290
0	20150316	1747	1641	1657	1630	1817	1614	1584	2016-03-04 11:09:23.987310	2016-03-04 11:09:23.987312
0	20150317	1763	1671	1686	1662	1848	1652	1615	2016-03-04 11:09:23.987332	2016-03-04 11:09:23.987334
0	20150318	1797	1702	1724	1677	1881	1663	1621	2016-03-04 11:09:23.987353	2016-03-04 11:09:23.987356
0	20150319	1806	1731	1729	1701	1905	1681	1657	2016-03-04 11:09:23.987375	2016-03-04 11:09:23.987378
0	20150320	1832	1768	1743	1724	1910	1715	1692	2016-03-04 11:09:23.987398	2016-03-04 11:09:23.987401
0	20150321	1853	1794	1756	1741	1918	1730	1719	2016-03-04 11:09:23.987420	2016-03-04 11:09:23.987423
0	20150322	1868	1803	1795	1764	1925	1751	1735	2016-03-04 11:09:23.987442	2016-03-04 11:09:23.987444
0	20150323	1898	1843	1808	1774	1964	1787	1755	2016-03-04 11:09:23.987464	2016-03-04 11:09:23.987467
0	20150324	1905	1858	1838	1781	1975	1798	1792	2016-03-04 11:09:23.987486	2016-03-04 11:09:23.987489
0	20150325	1933	1881	1855	1788	2004	1813	1808	2016-03-04 11:09:23.987508	2016-03-04 11:09:23.987511
0	20150326	1957	1914	1887	1827	2029	1829	1831	2016-03-04 11:09:23.987530	2016-03-04 11:09:23.987533
0	20150327	1981	1950	1898	1844	2046	1857	1851	2016-03-04 11:09:23.987571	2016-03-04 11:09:23.987574
0	20150328	2015	1989	1903	1880	2064	1885	1858	2016-03-04 11:09:23.987596	2016-03-04 11:09:23.987599
0	20150329	2042	2019	1943	1903	2072	1923	1871	2016-03-04 11:09:23.987620	2016-03-04 11:09:23.987623
0	20150330	2068	2028	1964	1934	2108	1952	1882	2016-03-04 11:09:23.987644	2016-03-04 11:09:23.987647
0	20150331	2097	2036	2003	1966	2113	1970	1918	2016-03-04 11:09:23.987669	2016-03-04 11:09:23.987672
0	20150401	2106	2075	2039	1998	2139	1997	1945	2016-03-04 11:09:23.987702	2016-03-04 11:09:23.987705
0	20150402	2130	2080	2062	2025	2153	2004	1959	2016-03-04 11:09:23.987724	2016-03-04 11:09:23.987727
0	20150403	2149	2102	2097	2048	2164	2036	1993	2016-03-04 11:09:23.987746	2016-03-04 11:09:23.987749
0	20150404	2189	2138	2127	2082	2185	2076	2018	2016-03-04 11:09:23.987768	2016-03-04 11:09:23.987771
0	20150405	2213	2167	2141	2117	2208	2101	2058	2016-03-04 11:09:23.987790	2016-03-04 11:09:23.987793
0	20150406	2253	2201	2162	2156	2217	2122	2070	2016-03-04 11:09:23.987822	2016-03-04 11:09:23.987826
0	20150407	2283	2222	2179	2184	2232	2139	2092	2016-03-04 11:09:23.987846	2016-03-04 11:09:23.987849
0	20150408	2290	2231	2205	2198	2270	2154	2124	2016-03-04 11:09:23.987868	2016-03-04 11:09:23.987871
0	20150409	2305	2242	2240	2211	2291	2185	2146	2016-03-04 11:09:23.987890	2016-03-04 11:09:23.987893
0	20150410	2336	2276	2246	2218	2308	2197	2186	2016-03-04 11:09:23.987912	2016-03-04 11:09:23.987915
0	20150411	2366	2284	2259	2254	2338	2216	2203	2016-03-04 11:09:23.987934	2016-03-04 11:09:23.987937
0	20150412	2389	2313	2276	2284	2375	2253	2222	2016-03-04 11:09:23.987956	2016-03-04 11:09:23.987959
0	20150413	2402	2337	2297	2293	2395	2267	2240	2016-03-04 11:09:23.987978	2016-03-04 11:09:23.987981
0	20150414	2415	2360	2318	2326	2418	2307	2262	2016-03-04 11:09:23.988000	2016-03-04 11:09:23.988003
0	20150415	2452	2372	2339	2360	2454	2313	2267	2016-03-04 11:09:23.988022	2016-03-04 11:09:23.988025
0	20150416	2459	2385	2360	2389	2479	2335	2281	2016-03-04 11:09:23.988044	2016-03-04 11:09:23.988047
0	20150417	2487	2420	2383	2428	2496	2345	2321	2016-03-04 11:09:23.988066	2016-03-04 11:09:23.988069
0	20150418	2515	2454	2412	2447	2510	2366	2355	2016-03-04 11:09:23.988088	2016-03-04 11:09:23.988091
0	20150419	2554	2475	2428	2463	2516	2375	2386	2016-03-04 11:09:23.988110	2016-03-04 11:09:23.988112
0	20150420	2592	2483	2452	2475	2548	2412	2396	2016-03-04 11:09:23.988131	2016-03-04 11:09:23.988134
0	20150421	2601	2515	2482	2508	2582	2419	2429	2016-03-04 11:09:23.988153	2016-03-04 11:09:23.988156
0	20150422	2619	2553	2515	2528	2598	2437	2454	2016-03-04 11:09:23.988175	2016-03-04 11:09:23.988178
0	20150423	2633	2560	2546	2568	2632	2461	2479	2016-03-04 11:09:23.988197	2016-03-04 11:09:23.988200
0	20150424	2667	2598	2565	2602	2653	2488	2507	2016-03-04 11:09:23.988219	2016-03-04 11:09:23.988222
0	20150425	2675	2637	2571	2623	2692	2496	2528	2016-03-04 11:09:23.988241	2016-03-04 11:09:23.988244
0	20150426	2692	2675	2576	2637	2698	2530	2553	2016-03-04 11:09:23.988263	2016-03-04 11:09:23.988266
0	20150427	2721	2690	2610	2647	2734	2536	2560	2016-03-04 11:09:23.988285	2016-03-04 11:09:23.988288
0	20150428	2737	2706	2620	2686	2762	2574	2596	2016-03-04 11:09:23.988307	2016-03-04 11:09:23.988310
0	20150429	2753	2729	2628	2696	2773	2582	2632	2016-03-04 11:09:23.988330	2016-03-04 11:09:23.988333
0	20150430	2763	2757	2649	2733	2780	2608	2648	2016-03-04 11:09:23.988352	2016-03-04 11:09:23.988355
0	20150501	2771	2776	2680	2757	2801	2620	2655	2016-03-04 11:09:23.988374	2016-03-04 11:09:23.988377
0	20150502	2809	2807	2692	2774	2808	2636	2691	2016-03-04 11:09:23.988396	2016-03-04 11:09:23.988398
0	20150503	2825	2816	2721	2785	2816	2670	2713	2016-03-04 11:09:23.988418	2016-03-04 11:09:23.988420
0	20150504	2846	2828	2758	2812	2849	2681	2740	2016-03-04 11:09:23.988440	2016-03-04 11:09:23.988442
0	20150505	2851	2847	2773	2848	2878	2704	2747	2016-03-04 11:09:23.988461	2016-03-04 11:09:23.988464
0	20150506	2866	2886	2787	2868	2893	2718	2783	2016-03-04 11:09:23.988493	2016-03-04 11:09:23.988496
0	20150507	2899	2914	2819	2894	2926	2742	2812	2016-03-04 11:09:23.988525	2016-03-04 11:09:23.988529
0	20150508	2932	2940	2829	2934	2964	2762	2822	2016-03-04 11:09:23.988550	2016-03-04 11:09:23.988554
0	20150509	2946	2949	2842	2945	2995	2791	2851	2016-03-04 11:09:23.988577	2016-03-04 11:09:23.988581
0	20150510	2958	2989	2859	2977	3006	2811	2886	2016-03-04 11:09:23.988602	2016-03-04 11:09:23.988605
0	20150511	2994	3018	2874	2991	3026	2833	2891	2016-03-04 11:09:23.988626	2016-03-04 11:09:23.988629
0	20150512	3017	3045	2884	3009	3045	2838	2908	2016-03-04 11:09:23.988660	2016-03-04 11:09:23.988663
0	20150513	3028	3082	2905	3045	3076	2860	2947	2016-03-04 11:09:23.988682	2016-03-04 11:09:23.988684
0	20150514	3043	3108	2937	3075	3100	2886	2955	2016-03-04 11:09:23.988705	2016-03-04 11:09:23.988707
0	20150515	3082	3142	2968	3104	3117	2923	2986	2016-03-04 11:09:23.988727	2016-03-04 11:09:23.988729
0	20150516	3092	3150	2996	3136	3134	2948	3021	2016-03-04 11:09:23.988749	2016-03-04 11:09:23.988751
0	20150517	3119	3155	3033	3163	3158	2981	3046	2016-03-04 11:09:23.988771	2016-03-04 11:09:23.988774
0	20150518	3154	3171	3072	3179	3188	2987	3081	2016-03-04 11:09:23.988793	2016-03-04 11:09:23.988796
0	20150519	3176	3185	3079	3185	3208	3023	3086	2016-03-04 11:09:23.988815	2016-03-04 11:09:23.988818
0	20150520	3212	3192	3087	3213	3214	3034	3098	2016-03-04 11:09:23.988837	2016-03-04 11:09:23.988839
0	20150521	3236	3210	3119	3230	3253	3071	3115	2016-03-04 11:09:23.988859	2016-03-04 11:09:23.988861
0	20150522	3273	3221	3146	3249	3270	3087	3153	2016-03-04 11:09:23.988880	2016-03-04 11:09:23.988883
0	20150523	3313	3248	3186	3264	3288	3120	3170	2016-03-04 11:09:23.988902	2016-03-04 11:09:23.988905
0	20150524	3337	3286	3226	3273	3309	3149	3207	2016-03-04 11:09:23.988924	2016-03-04 11:09:23.988927
0	20150525	3347	3299	3249	3287	3328	3163	3243	2016-03-04 11:09:23.988946	2016-03-04 11:09:23.988949
0	20150526	3368	3326	3270	3323	3366	3191	3266	2016-03-04 11:09:23.988968	2016-03-04 11:09:23.988971
0	20150527	3399	3365	3303	3356	3387	3196	3305	2016-03-04 11:09:23.988990	2016-03-04 11:09:23.988993
0	20150528	3405	3374	3330	3389	3404	3219	3332	2016-03-04 11:09:23.989012	2016-03-04 11:09:23.989015
0	20150529	3423	3390	3368	3407	3427	3252	3366	2016-03-04 11:09:23.989034	2016-03-04 11:09:23.989036
0	20150530	3450	3402	3384	3424	3441	3264	3386	2016-03-04 11:09:23.989055	2016-03-04 11:09:23.989058
0	20150531	3484	3438	3402	3449	3457	3299	3422	2016-03-04 11:09:23.989077	2016-03-04 11:09:23.989080
0	20150601	3524	3468	3412	3463	3496	3337	3451	2016-03-04 11:09:23.989099	2016-03-04 11:09:23.989102
0	20150602	3563	3506	3449	3468	3508	3362	3487	2016-03-04 11:09:23.989121	2016-03-04 11:09:23.989124
0	20150603	3601	3546	3465	3485	3514	3400	3514	2016-03-04 11:09:23.989143	2016-03-04 11:09:23.989145
0	20150604	3626	3586	3471	3521	3541	3435	3554	2016-03-04 11:09:23.989176	2016-03-04 11:09:23.989179
0	20150605	3645	3595	3510	3537	3549	3459	3582	2016-03-04 11:09:23.989199	2016-03-04 11:09:23.989202
0	20150606	3683	3629	3525	3554	3588	3471	3620	2016-03-04 11:09:23.989223	2016-03-04 11:09:23.989226
0	20150607	3707	3663	3563	3567	3610	3480	3642	2016-03-04 11:09:23.989261	2016-03-04 11:09:23.989267
0	20150608	3713	3688	3575	3587	3626	3516	3659	2016-03-04 11:09:23.989293	2016-03-04 11:09:23.989297
0	20150609	3732	3728	3615	3604	3665	3524	3669	2016-03-04 11:09:23.989318	2016-03-04 11:09:23.989321
0	20150610	3741	3745	3646	3609	3702	3530	3709	2016-03-04 11:09:23.989342	2016-03-04 11:09:23.989345
0	20150611	3765	3769	3653	3634	3713	3563	3716	2016-03-04 11:09:23.989366	2016-03-04 11:09:23.989371
0	20150612	3804	3782	3675	3652	3730	3594	3754	2016-03-04 11:09:23.989416	2016-03-04 11:09:23.989422
0	20150613	3812	3790	3692	3677	3756	3614	3767	2016-03-04 11:09:23.989460	2016-03-04 11:09:23.989465
0	20150614	3839	3817	3712	3700	3785	3638	3778	2016-03-04 11:09:23.989504	2016-03-04 11:09:23.989510
0	20150615	3848	3845	3731	3740	3804	3670	3803	2016-03-04 11:09:23.989550	2016-03-04 11:09:23.989556
0	20150616	3869	3872	3771	3759	3828	3703	3824	2016-03-04 11:09:23.989612	2016-03-04 11:09:23.989616
0	20150617	3889	3909	3804	3775	3843	3734	3839	2016-03-04 11:09:23.989636	2016-03-04 11:09:23.989639
0	20150618	3917	3937	3817	3799	3852	3758	3844	2016-03-04 11:09:23.989658	2016-03-04 11:09:23.989661
0	20150619	3948	3943	3841	3818	3858	3789	3870	2016-03-04 11:09:23.989680	2016-03-04 11:09:23.989683
0	20150620	3973	3971	3849	3827	3889	3822	3901	2016-03-04 11:09:23.989702	2016-03-04 11:09:23.989705
0	20150621	4004	3985	3869	3834	3909	3839	3917	2016-03-04 11:09:23.989724	2016-03-04 11:09:23.989727
0	20150622	4024	3995	3890	3849	3915	3857	3938	2016-03-04 11:09:23.989746	2016-03-04 11:09:23.989749
0	20150623	4061	4015	3900	3886	3936	3885	3971	2016-03-04 11:09:23.989768	2016-03-04 11:09:23.989771
0	20150624	4075	4032	3937	3905	3949	3903	3990	2016-03-04 11:09:23.989790	2016-03-04 11:09:23.989793
0	20150625	4080	4041	3961	3926	3957	3924	4013	2016-03-04 11:09:23.989812	2016-03-04 11:09:23.989815
0	20150626	4090	4066	3993	3947	3966	3943	4018	2016-03-04 11:09:23.989834	2016-03-04 11:09:23.989837
0	20150627	4097	4081	4024	3959	3999	3972	4041	2016-03-04 11:09:23.989856	2016-03-04 11:09:23.989859
0	20150628	4133	4112	4033	3968	4038	3980	4069	2016-03-04 11:09:23.989879	2016-03-04 11:09:23.989882
0	20150629	4172	4136	4072	3984	4061	4004	4104	2016-03-04 11:09:23.989901	2016-03-04 11:09:23.989904
0	20150630	4201	4174	4085	4018	4066	4027	4121	2016-03-04 11:09:23.989923	2016-03-04 11:09:23.989926
0	20150701	4234	4214	4117	4039	4099	4034	4159	2016-03-04 11:09:23.989945	2016-03-04 11:09:23.989948
0	20150702	4268	4220	4146	4071	4121	4042	4189	2016-03-04 11:09:23.989974	2016-03-04 11:09:23.989979
0	20150703	4306	4228	4171	4080	4157	4069	4218	2016-03-04 11:09:23.990009	2016-03-04 11:09:23.990013
0	20150704	4321	4261	4179	4103	4186	4094	4248	2016-03-04 11:09:23.990033	2016-03-04 11:09:23.990036
0	20150705	4329	4292	4193	4123	4219	4116	4284	2016-03-04 11:09:23.990055	2016-03-04 11:09:23.990058
0	20150706	4349	4315	4222	4129	4255	4151	4321	2016-03-04 11:09:23.990078	2016-03-04 11:09:23.990081
0	20150707	4356	4354	4260	4168	4278	4177	4355	2016-03-04 11:09:23.990100	2016-03-04 11:09:23.990102
0	20150708	4384	4365	4299	4203	4316	4186	4391	2016-03-04 11:09:23.990121	2016-03-04 11:09:23.990124
0	20150709	4394	4370	4310	4236	4334	4195	4423	2016-03-04 11:09:23.990144	2016-03-04 11:09:23.990146
0	20150710	4414	4384	4332	4248	4342	4230	4428	2016-03-04 11:09:23.990165	2016-03-04 11:09:23.990168
0	20150711	4448	4412	4365	4263	4359	4270	4465	2016-03-04 11:09:23.990187	2016-03-04 11:09:23.990190
0	20150712	4455	4443	4372	4288	4366	4307	4492	2016-03-04 11:09:23.990209	2016-03-04 11:09:23.990212
0	20150713	4465	4467	4377	4300	4388	4332	4512	2016-03-04 11:09:23.990231	2016-03-04 11:09:23.990234
0	20150714	4485	4483	4415	4338	4417	4361	4522	2016-03-04 11:09:23.990253	2016-03-04 11:09:23.990256
0	20150715	4509	4517	4451	4374	4439	4386	4527	2016-03-04 11:09:23.990275	2016-03-04 11:09:23.990278
0	20150716	4549	4533	4484	4390	4470	4404	4559	2016-03-04 11:09:23.990297	2016-03-04 11:09:23.990300
0	20150717	4589	4551	4509	4418	4493	4410	4598	2016-03-04 11:09:23.990319	2016-03-04 11:09:23.990321
0	20150718	4594	4582	4538	4424	4509	4421	4615	2016-03-04 11:09:23.990340	2016-03-04 11:09:23.990343
0	20150719	4600	4596	4578	4456	4537	4438	4641	2016-03-04 11:09:23.990362	2016-03-04 11:09:23.990365
0	20150720	4637	4608	4612	4473	4551	4460	4661	2016-03-04 11:09:23.990385	2016-03-04 11:09:23.990387
0	20150721	4670	4624	4622	4497	4557	4486	4672	2016-03-04 11:09:23.990406	2016-03-04 11:09:23.990409
0	20150722	4710	4634	4649	4504	4582	4517	4690	2016-03-04 11:09:23.990428	2016-03-04 11:09:23.990431
0	20150723	4740	4639	4668	4521	4606	4556	4715	2016-03-04 11:09:23.990450	2016-03-04 11:09:23.990453
0	20150724	4764	4664	4678	4531	4645	4584	4737	2016-03-04 11:09:23.990472	2016-03-04 11:09:23.990475
0	20150725	4801	4697	4684	4542	4664	4615	4775	2016-03-04 11:09:23.990494	2016-03-04 11:09:23.990497
0	20150726	4807	4712	4704	4557	4687	4646	4812	2016-03-04 11:09:23.990516	2016-03-04 11:09:23.990519
0	20150727	4837	4743	4711	4567	4700	4656	4830	2016-03-04 11:09:23.990543	2016-03-04 11:09:23.990547
0	20150728	4869	4762	4716	4578	4718	4680	4856	2016-03-04 11:09:23.990570	2016-03-04 11:09:23.990574
0	20150729	4890	4791	4741	4599	4727	4692	4896	2016-03-04 11:09:23.990593	2016-03-04 11:09:23.990597
0	20150730	4924	4806	4765	4615	4753	4713	4925	2016-03-04 11:09:23.990616	2016-03-04 11:09:23.990618
0	20150731	4956	4811	4787	4637	4762	4723	4964	2016-03-04 11:09:23.990637	2016-03-04 11:09:23.990640
0	20150801	4978	4851	4794	4660	4797	4748	4985	2016-03-04 11:09:23.990659	2016-03-04 11:09:23.990662
0	20150802	5012	4883	4824	4677	4817	4779	5019	2016-03-04 11:09:23.990681	2016-03-04 11:09:23.990684
0	20150803	5040	4888	4863	4697	4855	4798	5051	2016-03-04 11:09:23.990703	2016-03-04 11:09:23.990706
0	20150804	5050	4914	4888	4735	4893	4825	5074	2016-03-04 11:09:23.990725	2016-03-04 11:09:23.990728
0	20150805	5072	4929	4908	4753	4919	4862	5084	2016-03-04 11:09:23.990747	2016-03-04 11:09:23.990749
0	20150806	5080	4948	4919	4759	4943	4886	5107	2016-03-04 11:09:23.990769	2016-03-04 11:09:23.990771
0	20150807	5107	4958	4930	4767	4951	4900	5125	2016-03-04 11:09:23.990790	2016-03-04 11:09:23.990793
0	20150808	5145	4982	4944	4791	4984	4924	5144	2016-03-04 11:09:23.990812	2016-03-04 11:09:23.990815
0	20150809	5169	5001	4953	4798	5017	4963	5171	2016-03-04 11:09:23.990834	2016-03-04 11:09:23.990837
0	20150810	5182	5020	4964	4838	5048	4999	5187	2016-03-04 11:09:23.990856	2016-03-04 11:09:23.990859
0	20150811	5222	5040	4986	4843	5078	5019	5208	2016-03-04 11:09:23.990879	2016-03-04 11:09:23.990882
0	20150812	5240	5072	4994	4854	5087	5058	5232	2016-03-04 11:09:23.990901	2016-03-04 11:09:23.990904
0	20150813	5280	5088	5011	4870	5099	5094	5252	2016-03-04 11:09:23.990923	2016-03-04 11:09:23.990926
0	20150814	5310	5123	5038	4910	5106	5119	5283	2016-03-04 11:09:23.990945	2016-03-04 11:09:23.990947
0	20150815	5315	5150	5047	4932	5120	5150	5299	2016-03-04 11:09:23.990966	2016-03-04 11:09:23.990969
0	20150816	5322	5158	5082	4956	5127	5159	5339	2016-03-04 11:09:23.990988	2016-03-04 11:09:23.990991
0	20150817	5333	5164	5095	4992	5144	5191	5370	2016-03-04 11:09:23.991010	2016-03-04 11:09:23.991013
0	20150818	5363	5169	5114	5020	5158	5218	5408	2016-03-04 11:09:23.991032	2016-03-04 11:09:23.991035
0	20150819	5385	5176	5124	5046	5194	5248	5414	2016-03-04 11:09:23.991054	2016-03-04 11:09:23.991057
0	20150820	5393	5203	5136	5059	5225	5265	5439	2016-03-04 11:09:23.991076	2016-03-04 11:09:23.991079
0	20150821	5431	5229	5153	5096	5244	5302	5467	2016-03-04 11:09:23.991098	2016-03-04 11:09:23.991101
0	20150822	5467	5254	5171	5110	5280	5318	5482	2016-03-04 11:09:23.991120	2016-03-04 11:09:23.991123
0	20150823	5501	5262	5177	5131	5306	5351	5498	2016-03-04 11:09:23.991142	2016-03-04 11:09:23.991145
0	20150824	5515	5271	5216	5157	5344	5365	5533	2016-03-04 11:09:23.991164	2016-03-04 11:09:23.991167
0	20150825	5521	5294	5227	5197	5360	5402	5555	2016-03-04 11:09:23.991186	2016-03-04 11:09:23.991189
0	20150826	5543	5303	5260	5204	5369	5425	5588	2016-03-04 11:09:23.991207	2016-03-04 11:09:23.991210
0	20150827	5550	5315	5283	5212	5398	5465	5607	2016-03-04 11:09:23.991229	2016-03-04 11:09:23.991232
0	20150828	5589	5344	5300	5237	5412	5473	5639	2016-03-04 11:09:23.991251	2016-03-04 11:09:23.991254
0	20150829	5614	5371	5326	5244	5425	5479	5673	2016-03-04 11:09:23.991273	2016-03-04 11:09:23.991276
0	20150830	5637	5403	5354	5273	5445	5489	5706	2016-03-04 11:09:23.991295	2016-03-04 11:09:23.991298
